measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2013-12-01,0.0,0.0,0.0,-199.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,50.0,6685.0,6685.0
2014-02-01,0.0,0.0,0.0,-188.0,816.0,816.0
2014-03-01,0.0,0.0,0.0,1331.0,17324.0,17324.0
2014-04-01,0.0,0.0,0.0,-141.0,259.0,259.0
2014-05-01,0.0,0.0,0.0,-113.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,-65.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,-68.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,648.0,10048.0,10048.0
2014-09-01,0.0,0.0,0.0,-79.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,-82.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,-114.0,109.0,109.0
2014-12-01,0.0,0.0,0.0,-124.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,-123.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,220.0,6294.0,6294.0
2015-04-01,0.0,0.0,0.0,-7.0,2794.0,2794.0
2015-05-01,0.0,0.0,0.0,-108.0,690.0,690.0
2015-06-01,0.0,0.0,0.0,900.0,14882.0,14882.0
2015-07-01,0.0,0.0,0.0,238.0,7484.0,7484.0
2015-08-01,0.0,0.0,0.0,-43.0,1862.0,1862.0
2015-09-01,0.0,0.0,0.0,156.0,5369.0,5369.0
2015-10-01,0.0,0.0,0.0,90.0,1828.0,1828.0
2015-11-01,0.0,0.0,0.0,-225.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,-236.0,690.0,690.0
2016-01-01,0.0,0.0,0.0,-291.0,184.0,184.0
2016-02-01,0.0,0.0,0.0,413.0,10295.0,10295.0
2016-03-01,0.0,0.0,0.0,-140.0,1127.0,1127.0
2016-04-01,0.0,0.0,0.0,-201.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,-170.0,839.0,839.0
2016-06-01,0.0,0.0,0.0,478.0,10933.0,10933.0
2016-07-01,0.0,0.0,0.0,47.0,3449.0,3449.0
2016-08-01,0.0,0.0,0.0,211.0,10088.0,10088.0
2016-09-01,0.0,0.0,0.0,1076.0,29309.0,29309.0
2016-10-01,0.0,0.0,0.0,245.0,6547.0,6547.0
2016-11-01,0.0,0.0,0.0,-202.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,-149.0,1816.0,1816.0
2017-01-01,0.0,0.0,0.0,-8.445,2546.0,2546.0
2017-02-01,0.0,0.0,0.0,-9.936,2989.0,2989.0
2017-03-01,0.0,0.0,0.0,-10.048,3023.0,3023.0
2017-04-01,0.0,0.0,0.0,-8.252,2483.0,2483.0
2017-05-01,0.0,0.0,0.0,-7.567,2276.0,2276.0
2017-06-01,0.0,0.0,0.0,-2.695,810.0,810.0
2017-07-01,0.0,0.0,0.0,-2.734,822.0,822.0
2017-08-01,0.0,0.0,0.0,-3.299,994.0,994.0
2017-09-01,0.0,0.0,0.0,-7.476,2253.0,2253.0
2017-10-01,0.0,0.0,0.0,-12.711,3828.0,3828.0
2017-11-01,0.0,0.0,0.0,-14.864,4478.0,4478.0
2017-12-01,0.0,0.0,0.0,-18.973,5714.0,5714.0
2018-01-01,172.053,13105.0,13105.0,0.0,0.0,0.0
2018-02-01,73.139,5570.0,5570.0,0.0,0.0,0.0
2018-03-01,104.33,7949.0,7949.0,0.0,0.0,0.0
2018-04-01,83.427,6357.0,6357.0,0.0,0.0,0.0
2018-05-01,88.993,6777.0,6777.0,0.0,0.0,0.0
2018-06-01,346.428,26389.0,26389.0,0.0,0.0,0.0
2018-07-01,105.176,8013.0,8013.0,0.0,0.0,0.0
2018-08-01,80.513,6133.0,6133.0,0.0,0.0,0.0
2018-09-01,86.758,6610.0,6610.0,0.0,0.0,0.0
2018-10-01,144.273,10990.0,10990.0,0.0,0.0,0.0
2018-11-01,159.204,12128.0,12128.0,0.0,0.0,0.0
2018-12-01,139.706,10640.0,10640.0,0.0,0.0,0.0
2019-01-01,212.404,17076.0,17076.0,0.0,0.0,0.0
2019-02-01,229.66,18474.0,18474.0,0.0,0.0,0.0
2019-03-01,364.787,29340.0,29340.0,0.0,0.0,0.0
2019-04-01,106.906,8598.0,8598.0,0.0,0.0,0.0
2019-05-01,217.434,17490.0,17490.0,0.0,0.0,0.0
2019-06-01,383.062,30810.0,30810.0,0.0,0.0,0.0
2019-07-01,223.485,17976.0,17976.0,0.0,0.0,0.0
2019-08-01,101.409,8154.0,8154.0,0.0,0.0,0.0
2019-09-01,208.602,16776.0,16776.0,0.0,0.0,0.0
2019-10-01,168.521,13554.0,13554.0,0.0,0.0,0.0
2019-11-01,86.577,6966.0,6966.0,0.0,0.0,0.0
2019-12-01,237.153,19074.0,19074.0,0.0,0.0,0.0
2020-01-01,489.22,14290.0,14290.0,0.0,0.0,0.0
2020-02-01,508.645,14859.0,14859.0,0.0,0.0,0.0
2020-03-01,434.587,12692.0,12692.0,0.0,0.0,0.0
2020-04-01,492.856,14393.0,14393.0,0.0,0.0,0.0
2020-05-01,568.012,16589.0,16589.0,0.0,0.0,0.0
2020-06-01,684.73,20003.0,20003.0,0.0,0.0,0.0
2020-07-01,349.362,10203.0,10203.0,0.0,0.0,0.0
2020-08-01,566.332,16543.0,16543.0,0.0,0.0,0.0
2020-09-01,433.756,12669.0,12669.0,0.0,0.0,0.0
2020-10-01,541.175,15807.0,15807.0,0.0,0.0,0.0
2020-11-01,726.869,21233.0,21233.0,0.0,0.0,0.0
2020-12-01,579.456,16928.0,16928.0,0.0,0.0,0.0
2021-01-01,68.662,1305.0,1305.0,0.0,0.0,0.0
2021-02-01,17806.608,337839.0,337839.0,0.0,0.0,0.0
2021-03-01,0.396,6.0,6.0,0.0,0.0,0.0
2021-04-01,94.755,1796.0,1796.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,722.348,13703.0,13703.0,0.0,0.0,0.0
2021-07-01,639.807,12141.0,12141.0,0.0,0.0,0.0
2021-08-01,502.61,9536.0,9536.0,0.0,0.0,0.0
2021-09-01,1221.822,23182.0,23182.0,0.0,0.0,0.0
2021-10-01,651.714,12363.0,12363.0,0.0,0.0,0.0
2021-11-01,245.616,4663.0,4663.0,0.0,0.0,0.0
2021-12-01,175.662,3335.0,3335.0,0.0,0.0,0.0
2022-01-01,62.079,2050.0,2050.0,0.0,0.0,0.0
2022-02-01,272.398,8999.0,8999.0,0.0,0.0,0.0
2022-03-01,8.064,264.0,264.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,500.138,16523.0,16523.0,0.0,0.0,0.0
2022-06-01,749.087,24741.0,24741.0,0.0,0.0,0.0
2022-07-01,2275.078,75147.0,75147.0,0.0,0.0,0.0
2022-08-01,1284.297,42424.0,42424.0,0.0,0.0,0.0
2022-09-01,2730.753,90200.0,90200.0,0.0,0.0,0.0
2022-10-01,30.362,1005.0,1005.0,0.0,0.0,0.0
2022-11-01,93.674,3095.0,3095.0,0.0,0.0,0.0
2022-12-01,4932.07,162912.0,162912.0,0.0,0.0,0.0
2023-01-01,1490.33,35155.0,35155.0,0.0,0.0,0.0
2023-02-01,1067.861,25188.0,25188.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,508.26,11990.0,11990.0,0.0,0.0,0.0
2023-05-01,1980.1,46703.0,46703.0,0.0,0.0,0.0
2023-06-01,2987.85,70476.0,70476.0,0.0,0.0,0.0
2023-07-01,6196.057,146143.0,146143.0,0.0,0.0,0.0
2023-08-01,10359.25,244342.0,244342.0,0.0,0.0,0.0
2023-09-01,696.737,16434.0,16434.0,0.0,0.0,0.0
2023-10-01,50.518,1190.0,1190.0,0.0,0.0,0.0
2023-11-01,92.085,2173.0,2173.0,0.0,0.0,0.0
2023-12-01,107.951,2546.0,2546.0,0.0,0.0,0.0
2024-01-01,11935.884,234479.0,234479.0,0.0,0.0,0.0
2024-02-01,1023.967,20116.0,20116.0,0.0,0.0,0.0
2024-03-01,336.807,6617.0,6617.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,345.7,6790.0,6790.0,0.0,0.0,0.0
2024-06-01,508.821,9998.0,9998.0,0.0,0.0,0.0
2024-07-01,4033.67,79238.0,79238.0,0.0,0.0,0.0
2024-08-01,3872.68,76077.0,76077.0,0.0,0.0,0.0
2024-09-01,3009.658,59123.0,59123.0,0.0,0.0,0.0
2024-10-01,1890.736,37144.0,37144.0,0.0,0.0,0.0
2024-11-01,151.016,2966.0,2966.0,0.0,0.0,0.0
2024-12-01,110.061,2162.0,2162.0,0.0,0.0,0.0
