measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2015-05-01,4354.692,51226.0,51226.0,0.0,0.0,0.0
2015-06-01,4352.592,51201.0,51201.0,0.0,0.0,0.0
2015-07-01,4346.81,51134.0,51134.0,0.0,0.0,0.0
2015-08-01,4909.763,57756.0,57756.0,0.0,0.0,0.0
2015-09-01,3318.376,39035.0,39035.0,0.0,0.0,0.0
2015-10-01,4153.534,48860.0,48860.0,0.0,0.0,0.0
2015-11-01,4689.656,55167.0,55167.0,0.0,0.0,0.0
2015-12-01,4382.003,51547.0,51547.0,0.0,0.0,0.0
2016-01-01,3633.084,42999.0,42999.0,0.0,0.0,0.0
2016-02-01,3197.049,37838.0,37838.0,0.0,0.0,0.0
2016-03-01,3620.888,42854.0,42854.0,0.0,0.0,0.0
2016-04-01,4144.686,49054.0,49054.0,0.0,0.0,0.0
2016-05-01,4104.071,48573.0,48573.0,0.0,0.0,0.0
2016-06-01,4446.651,52627.0,52627.0,0.0,0.0,0.0
2016-07-01,4257.298,50386.0,50386.0,0.0,0.0,0.0
2016-08-01,4569.288,54079.0,54079.0,0.0,0.0,0.0
2016-09-01,3778.522,44720.0,44720.0,0.0,0.0,0.0
2016-10-01,4014.045,47508.0,47508.0,0.0,0.0,0.0
2016-11-01,4305.866,50961.0,50961.0,0.0,0.0,0.0
2016-12-01,4527.552,53585.0,53585.0,0.0,0.0,0.0
2017-01-01,3742.522,46659.0,46659.0,0.0,0.0,0.0
2017-02-01,3586.91,44719.0,44719.0,0.0,0.0,0.0
2017-03-01,3862.974,48161.0,48161.0,0.0,0.0,0.0
2017-04-01,4156.574,51821.0,51821.0,0.0,0.0,0.0
2017-05-01,4000.603,49877.0,49877.0,0.0,0.0,0.0
2017-06-01,4028.533,50225.0,50225.0,0.0,0.0,0.0
2017-07-01,4232.593,52769.0,52769.0,0.0,0.0,0.0
2017-08-01,3730.68,46511.0,46511.0,0.0,0.0,0.0
2017-09-01,3994.476,49800.0,49800.0,0.0,0.0,0.0
2017-10-01,4168.097,51965.0,51965.0,0.0,0.0,0.0
2017-11-01,3766.222,46955.0,46955.0,0.0,0.0,0.0
2017-12-01,4161.816,51887.0,51887.0,0.0,0.0,0.0
2018-01-01,3494.438,45121.0,45121.0,0.0,0.0,0.0
2018-02-01,3776.678,48765.0,48765.0,0.0,0.0,0.0
2018-03-01,4231.586,54639.0,54639.0,0.0,0.0,0.0
2018-04-01,4028.945,52023.0,52023.0,0.0,0.0,0.0
2018-05-01,4071.198,52568.0,52568.0,0.0,0.0,0.0
2018-06-01,4310.528,55658.0,55658.0,0.0,0.0,0.0
2018-07-01,4097.788,52911.0,52911.0,0.0,0.0,0.0
2018-08-01,4281.751,55287.0,55287.0,0.0,0.0,0.0
2018-09-01,2926.751,37791.0,37791.0,0.0,0.0,0.0
2018-10-01,4099.028,52927.0,52927.0,0.0,0.0,0.0
2018-11-01,4034.046,52088.0,52088.0,0.0,0.0,0.0
2018-12-01,4325.263,55849.0,55849.0,0.0,0.0,0.0
2019-01-01,2863.617,37760.0,37760.0,0.0,0.0,0.0
2019-02-01,2603.899,34335.0,34335.0,0.0,0.0,0.0
2019-03-01,2706.519,35689.0,35689.0,0.0,0.0,0.0
2019-04-01,2557.283,33721.0,33721.0,0.0,0.0,0.0
2019-05-01,2936.968,38727.0,38727.0,0.0,0.0,0.0
2019-06-01,2909.626,38367.0,38367.0,0.0,0.0,0.0
2019-07-01,2736.865,36089.0,36089.0,0.0,0.0,0.0
2019-08-01,2658.781,35059.0,35059.0,0.0,0.0,0.0
2019-09-01,2727.858,35970.0,35970.0,0.0,0.0,0.0
2019-10-01,2804.212,36977.0,36977.0,0.0,0.0,0.0
2019-11-01,2408.109,31754.0,31754.0,0.0,0.0,0.0
2019-12-01,2954.263,38955.0,38955.0,0.0,0.0,0.0
2020-01-01,391.705,5691.0,5691.0,0.0,0.0,0.0
2020-02-01,351.561,5108.0,5108.0,0.0,0.0,0.0
2020-03-01,388.286,5642.0,5642.0,0.0,0.0,0.0
2020-04-01,371.302,5395.0,5395.0,0.0,0.0,0.0
2020-05-01,388.526,5646.0,5646.0,0.0,0.0,0.0
2020-06-01,346.064,5029.0,5029.0,0.0,0.0,0.0
2020-07-01,383.665,5575.0,5575.0,0.0,0.0,0.0
2020-08-01,392.608,5705.0,5705.0,0.0,0.0,0.0
2020-09-01,378.212,5496.0,5496.0,0.0,0.0,0.0
2020-10-01,363.062,5275.0,5275.0,0.0,0.0,0.0
2020-11-01,381.644,5545.0,5545.0,0.0,0.0,0.0
2020-12-01,394.365,5731.0,5731.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,149.951,1872.0,1872.0,0.0,0.0,0.0
2022-02-01,171.79,2145.0,2145.0,0.0,0.0,0.0
2022-03-01,185.664,2318.0,2318.0,0.0,0.0,0.0
2022-04-01,186.963,2334.0,2334.0,0.0,0.0,0.0
2022-05-01,186.525,2329.0,2329.0,0.0,0.0,0.0
2022-06-01,173.617,2168.0,2168.0,0.0,0.0,0.0
2022-07-01,181.776,2270.0,2270.0,0.0,0.0,0.0
2022-08-01,183.067,2286.0,2286.0,0.0,0.0,0.0
2022-09-01,168.853,2108.0,2108.0,0.0,0.0,0.0
2022-10-01,184.76,2307.0,2307.0,0.0,0.0,0.0
2022-11-01,187.812,2345.0,2345.0,0.0,0.0,0.0
2022-12-01,175.222,2188.0,2188.0,0.0,0.0,0.0
2023-01-01,2224.406,26004.0,26004.0,0.0,0.0,0.0
2023-02-01,2071.321,24215.0,24215.0,0.0,0.0,0.0
2023-03-01,2281.6,26673.0,26673.0,0.0,0.0,0.0
2023-04-01,2526.096,29531.0,29531.0,0.0,0.0,0.0
2023-05-01,2486.467,29068.0,29068.0,0.0,0.0,0.0
2023-06-01,2378.285,27803.0,27803.0,0.0,0.0,0.0
2023-07-01,2339.094,27345.0,27345.0,0.0,0.0,0.0
2023-08-01,2312.93,27039.0,27039.0,0.0,0.0,0.0
2023-09-01,1927.764,22536.0,22536.0,0.0,0.0,0.0
2023-10-01,2162.689,25283.0,25283.0,0.0,0.0,0.0
2023-11-01,2245.642,26253.0,26253.0,0.0,0.0,0.0
2023-12-01,2299.706,26885.0,26885.0,0.0,0.0,0.0
2024-01-01,3082.865,38189.0,38189.0,0.0,0.0,0.0
2024-02-01,2977.207,36880.0,36880.0,0.0,0.0,0.0
2024-03-01,2885.333,35742.0,35742.0,0.0,0.0,0.0
2024-04-01,3030.467,37540.0,37540.0,0.0,0.0,0.0
2024-05-01,3099.002,38389.0,38389.0,0.0,0.0,0.0
2024-06-01,2836.072,35132.0,35132.0,0.0,0.0,0.0
2024-07-01,2473.233,30637.0,30637.0,0.0,0.0,0.0
2024-08-01,2797.5,34654.0,34654.0,0.0,0.0,0.0
2024-09-01,2534.243,31393.0,31393.0,0.0,0.0,0.0
2024-10-01,2701.911,33469.0,33469.0,0.0,0.0,0.0
2024-11-01,2154.958,26694.0,26694.0,0.0,0.0,0.0
2024-12-01,2812.209,34836.0,34836.0,0.0,0.0,0.0
