measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-02-01,-3.0,0.0,0.0,242.0,826.0,826.0
2024-03-01,-3.0,0.0,0.0,366.0,1249.0,1249.0
2024-04-01,-2.0,0.0,0.0,430.0,1467.0,1467.0
2024-05-01,-3.0,0.0,0.0,578.0,1972.0,1972.0
2024-06-01,-2.0,0.0,0.0,492.0,1679.0,1679.0
2024-07-01,-3.0,0.0,0.0,312.0,1065.0,1065.0
2024-08-01,-2.0,0.0,0.0,395.0,1348.0,1348.0
2024-09-01,0.0,0.0,0.0,367.0,1252.0,1252.0
2024-10-01,-3.0,0.0,0.0,343.0,1170.0,1170.0
2024-11-01,-3.0,0.0,0.0,297.0,1013.0,1013.0
2024-12-01,-7.0,0.0,0.0,122.0,416.0,416.0
