measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2013-12-01,6.186,133.0,133.0
2014-01-01,28.469,597.0,597.0
2014-02-01,14.584,307.0,307.0
2014-03-01,13.931,290.0,290.0
2014-04-01,8.47,180.0,180.0
2014-05-01,8.1,168.0,168.0
2014-06-01,9.482,197.0,197.0
2014-07-01,6.273,133.0,133.0
2014-08-01,9.22,191.0,191.0
2014-09-01,3.956,81.0,81.0
2014-10-01,4.29,93.0,93.0
2014-11-01,5.62,116.0,116.0
2014-12-01,6.605,139.0,139.0
2015-01-01,1.785,84.0,84.0
2015-02-01,1.351,67.0,67.0
2015-03-01,1.522,78.0,78.0
2015-04-01,1.053,50.0,50.0
2015-05-01,1.654,84.0,84.0
2015-06-01,1.838,89.0,89.0
2015-07-01,1.978,100.0,100.0
2015-08-01,1.175,56.0,56.0
2015-09-01,0.918,45.0,45.0
2015-10-01,0.971,50.0,50.0
2015-11-01,1.436,73.0,73.0
2015-12-01,2.319,117.0,117.0
2016-01-01,5.691,169.0,169.0
2016-02-01,5.661,157.0,157.0
2016-03-01,5.873,169.0,169.0
2016-04-01,4.815,134.0,134.0
2016-05-01,7.699,215.0,215.0
2016-06-01,6.648,186.0,186.0
2016-07-01,6.029,169.0,169.0
2016-08-01,6.046,169.0,169.0
2016-09-01,4.238,122.0,122.0
2016-10-01,4.113,116.0,116.0
2016-11-01,7.671,215.0,215.0
2016-12-01,10.516,297.0,297.0
2017-01-01,1.551,73.0,73.0
2017-02-01,1.221,45.0,45.0
2017-03-01,1.606,61.0,61.0
2017-04-01,1.223,45.0,45.0
2017-05-01,1.787,67.0,67.0
2017-06-01,1.794,67.0,67.0
2017-07-01,1.67,61.0,61.0
2017-08-01,1.392,56.0,56.0
2017-09-01,1.333,50.0,50.0
2017-10-01,1.241,45.0,45.0
2017-11-01,2.661,100.0,100.0
2017-12-01,1.521,56.0,56.0
2018-01-01,4.471,95.0,95.0
2018-02-01,2.683,56.0,56.0
2018-03-01,2.675,56.0,56.0
2018-04-01,3.754,78.0,78.0
2018-05-01,5.785,123.0,123.0
2018-06-01,3.617,78.0,78.0
2018-07-01,2.73,56.0,56.0
2018-08-01,3.104,67.0,67.0
2018-09-01,4.049,84.0,84.0
2018-10-01,3.476,73.0,73.0
2018-11-01,4.398,95.0,95.0
2018-12-01,4.258,89.0,89.0
2019-01-01,6.189,117.0,117.0
2019-02-01,7.406,151.0,151.0
2019-03-01,7.599,151.0,151.0
2019-04-01,7.873,156.0,156.0
2019-05-01,4.561,89.0,89.0
2019-06-01,8.311,167.0,167.0
2019-07-01,7.174,145.0,145.0
2019-08-01,4.099,84.0,84.0
2019-09-01,3.866,78.0,78.0
2019-10-01,3.519,73.0,73.0
2019-11-01,11.006,223.0,223.0
2019-12-01,6.397,128.0,128.0
2020-01-01,7.965,167.0,167.0
2020-02-01,10.095,212.0,212.0
2020-03-01,6.174,134.0,134.0
2020-04-01,6.846,145.0,145.0
2020-05-01,9.053,190.0,190.0
2020-06-01,9.918,212.0,212.0
2020-07-01,14.36,307.0,307.0
2020-08-01,8.568,184.0,184.0
2020-09-01,5.287,112.0,112.0
2020-10-01,11.604,245.0,245.0
2020-11-01,8.4,179.0,179.0
2020-12-01,6.73,145.0,145.0
2021-01-01,2.271,39.0,39.0
2021-02-01,2.825,56.0,56.0
2021-03-01,2.149,45.0,45.0
2021-04-01,2.444,50.0,50.0
2021-05-01,6.077,123.0,123.0
2021-06-01,5.382,106.0,106.0
2021-07-01,1.808,39.0,39.0
2021-08-01,2.686,56.0,56.0
2021-09-01,2.524,50.0,50.0
2021-10-01,3.377,67.0,67.0
2021-11-01,5.975,123.0,123.0
2021-12-01,3.482,73.0,73.0
2022-01-01,18.669,318.0,318.0
2022-02-01,17.837,307.0,307.0
2022-03-01,14.171,245.0,245.0
2022-04-01,11.749,201.0,201.0
2022-05-01,16.824,290.0,290.0
2022-06-01,23.053,396.0,396.0
2022-07-01,24.257,418.0,418.0
2022-08-01,10.65,184.0,184.0
2022-09-01,12.896,223.0,223.0
2022-10-01,21.896,374.0,374.0
2022-11-01,15.262,262.0,262.0
2022-12-01,32.736,563.0,563.0
2023-01-01,2.132,45.0,45.0
2023-02-01,0.83,17.0,17.0
2023-03-01,1.75,33.0,33.0
2023-04-01,2.126,45.0,45.0
2023-05-01,3.855,78.0,78.0
2023-06-01,2.391,50.0,50.0
2023-07-01,2.341,45.0,45.0
2023-08-01,1.501,28.0,28.0
2023-09-01,1.841,39.0,39.0
2023-10-01,3.058,61.0,61.0
2023-11-01,1.976,39.0,39.0
2023-12-01,3.199,61.0,61.0
2024-01-01,1.686,29.0,29.0
2024-02-01,1.022,17.0,17.0
2024-03-01,1.614,29.0,29.0
2024-04-01,2.711,52.0,52.0
2024-05-01,1.791,35.0,35.0
2024-06-01,1.876,35.0,35.0
2024-07-01,1.457,29.0,29.0
2024-08-01,2.115,40.0,40.0
2024-09-01,2.117,40.0,40.0
2024-10-01,1.443,29.0,29.0
2024-11-01,2.279,46.0,46.0
2024-12-01,2.889,58.0,58.0
