measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2023-03-01,4909.102,46770.0,46770.0
2023-04-01,3933.521,37475.0,37475.0
2023-05-01,6143.472,58529.0,58529.0
2023-06-01,6916.136,65891.0,65891.0
2023-07-01,7459.92,71072.0,71072.0
2023-08-01,9074.826,86457.0,86457.0
2023-09-01,6583.096,62718.0,62718.0
2023-10-01,6147.015,58563.0,58563.0
2023-11-01,5310.492,50594.0,50594.0
2023-12-01,4951.971,47178.0,47178.0
2024-01-01,2896.807,29614.0,29614.0
2024-02-01,2761.611,28232.0,28232.0
2024-03-01,3252.131,33247.0,33247.0
2024-04-01,2620.707,26792.0,26792.0
2024-05-01,3530.779,36096.0,36096.0
2024-06-01,3761.029,38449.0,38449.0
2024-07-01,5202.984,53191.0,53191.0
2024-08-01,4728.392,48339.0,48339.0
2024-09-01,3599.531,36799.0,36799.0
2024-10-01,2578.102,26356.0,26356.0
2024-11-01,3346.21,34209.0,34209.0
2024-12-01,2607.717,26659.0,26659.0
