measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2006-11-01,,,,917.509,11364.0,11364.0,653.114,8670.0,8670.0
2006-12-01,,,,931.3870000000001,11536.0,11536.0,683.374,9072.0,9072.0
2007-01-01,,,,285.0,4158.0,4158.0,0.0,0.0,0.0
2007-02-01,,,,48.333000000000006,584.0,584.0,520.667,6289.0,6289.0
2007-03-01,,,,7.994000000000001,101.0,101.0,689.0060000000001,8670.0,8670.0
2007-04-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,,,,48.218,594.0,594.0,694.782,8560.0,8560.0
2007-06-01,,,,390.369,4922.0,4922.0,2777.6310000000003,35024.0,35024.0
2007-07-01,,,,399.588,5338.0,5338.0,1860.412,24854.0,24854.0
2007-08-01,,,,1004.514,12513.0,12513.0,7415.486000000001,92371.0,92371.0
2007-09-01,,,,138.661,1741.0,1741.0,688.339,8642.0,8642.0
2007-10-01,,,,1088.0,13405.0,13405.0,0.0,0.0,0.0
2007-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,,,,63.79,672.0,672.0,1565.21,16482.0,16482.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,2347.081,26504.0,26504.0,904.9190000000001,10219.0,10219.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,3451.0,42464.0,42464.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,1366.2630000000001,16811.0,16811.0,2174.737,26758.0,26758.0
2008-08-01,0.0,0.0,0.0,1443.991,16665.0,16665.0,366.009,4224.0,4224.0
2008-09-01,0.0,0.0,0.0,1573.807,17992.0,17992.0,1260.193,14406.0,14406.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,1372.006,17417.0,17417.0,1829.9940000000001,23231.0,23231.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-02-01,128.43200000000002,1500.0,1500.0,3873.568,45245.0,45245.0,,,
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-06-01,853.014,10045.0,10045.0,2232.9860000000003,26296.0,26296.0,,,
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-08-01,0.0,0.0,0.0,1002.0,12111.0,12111.0,,,
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-06-01,0.0,0.0,0.0,2740.0,33192.0,33192.0,,,
2010-07-01,0.0,0.0,0.0,24711.0,264847.0,264847.0,,,
2010-08-01,384.21500000000003,4543.0,4543.0,13151.785,155511.0,155511.0,,,
2010-09-01,674.9010000000001,7478.0,7478.0,3533.099,39147.0,39147.0,,,
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-01-01,423.423,5233.0,5233.0,545.577,6742.0,6742.0,,,
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-05-01,8.716,105.0,105.0,937.284,11246.0,11246.0,,,
2011-06-01,0.0,0.0,0.0,3914.0,46694.0,46694.0,,,
2011-07-01,0.0,0.0,0.0,15953.0,180863.0,180863.0,,,
2011-08-01,0.0,0.0,0.0,2645.0,29578.0,29578.0,,,
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-06-01,0.0,0.0,0.0,3771.0,56459.0,56459.0,,,
2012-07-01,0.0,0.0,0.0,11556.0,132968.0,132968.0,,,
2012-08-01,0.0,0.0,0.0,4190.0,49295.0,49295.0,,,
2012-09-01,0.0,0.0,0.0,2717.0,32136.0,32136.0,,,
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-11-01,0.0,0.0,0.0,25.0,406.0,406.0,,,
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-04-01,0.0,0.0,0.0,68.0,1609.0,1609.0,,,
2013-05-01,0.0,0.0,0.0,343.0,4769.0,4769.0,,,
2013-06-01,0.0,0.0,0.0,696.0,7998.0,7998.0,,,
2013-07-01,0.0,0.0,0.0,6475.0,75161.0,75161.0,,,
2013-08-01,267.768,3307.0,3307.0,2841.232,35094.0,35094.0,,,
2013-09-01,0.0,0.0,0.0,3571.0,43037.0,43037.0,,,
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-01,3242.203,42685.0,42685.0,263.797,3473.0,3473.0,,,
2014-02-01,10.949,145.0,145.0,577.051,7618.0,7618.0,,,
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-04-01,0.0,0.0,0.0,1040.0,14311.0,14311.0,,,
2014-05-01,0.0,0.0,0.0,1234.0,15994.0,15994.0,,,
2014-06-01,144.421,1643.0,1643.0,5972.579,67943.0,67943.0,,,
2014-07-01,0.0,0.0,0.0,12180.0,141198.0,141198.0,,,
2014-08-01,0.0,0.0,0.0,4567.0,54999.0,54999.0,,,
2014-09-01,0.0,0.0,0.0,4247.0,40636.0,40636.0,,,
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-02-01,1574.0,19817.0,19817.0,0.0,0.0,0.0,,,
2015-03-01,104.597,1370.0,1370.0,363.403,4761.0,4761.0,,,
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-05-01,0.0,0.0,0.0,403.0,5151.0,5151.0,,,
2015-06-01,0.0,0.0,0.0,982.0,13848.0,13848.0,,,
2015-07-01,104.061,1366.0,1366.0,3691.939,48454.0,48454.0,,,
2015-08-01,431.688,5704.0,5704.0,2444.312,32300.0,32300.0,,,
2015-09-01,0.0,0.0,0.0,1458.0,18521.0,18521.0,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-01-01,2045.935,24929.0,24929.0,49.065,598.0,598.0,,,
2016-02-01,506.0,6734.0,6734.0,0.0,0.0,0.0,,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-06-01,0.0,0.0,0.0,836.0,10677.0,10677.0,,,
2016-07-01,0.0,0.0,0.0,17615.0,206607.0,206607.0,,,
2016-08-01,0.0,0.0,0.0,8573.0,100167.0,100167.0,,,
2016-09-01,0.0,0.0,0.0,3856.0,47540.0,47540.0,,,
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-01-01,0.0,69.0,69.0,0.0,165.0,165.0,,,
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-05-01,0.0,0.0,0.0,324.0,4400.0,4400.0,,,
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-07-01,576.202,6381.0,6381.0,2815.798,31181.0,31181.0,,,
2017-08-01,0.0,0.0,0.0,1552.0,17318.0,17318.0,,,
2017-09-01,0.0,0.0,0.0,2959.0,33563.0,33563.0,,,
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-11-01,0.0,0.0,0.0,852.0,10923.0,10923.0,,,
2017-12-01,0.0,0.0,0.0,0.0,214.0,214.0,,,
2018-01-01,4082.943,43530.0,43530.0,4.057,43.0,43.0,,,
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-04-01,0.0,0.0,0.0,3997.0,44974.0,44974.0,,,
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-06-01,0.0,0.0,0.0,328.0,4534.0,4534.0,,,
2018-07-01,0.0,0.0,0.0,2784.0,34355.0,34355.0,,,
2018-08-01,0.0,0.0,0.0,13651.0,156930.0,156930.0,,,
2018-09-01,0.0,0.0,0.0,3857.0,43954.0,43954.0,,,
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-01-01,0.0,0.0,0.0,0.0,1.0,1.0,,,
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-03-01,0.0,0.0,0.0,0.0,1.0,1.0,,,
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-05-01,0.0,0.0,0.0,1.0,7.0,7.0,,,
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-07-01,0.0,0.0,0.0,1.0,2.0,2.0,,,
2019-08-01,0.0,0.0,0.0,1.0,8.0,8.0,,,
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-10-01,0.0,0.0,0.0,1.0,9.0,9.0,,,
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-06-01,0.0,0.0,0.0,543.0,4784.0,4784.0,,,
2020-07-01,0.0,0.0,0.0,2396.0,35211.0,35211.0,,,
2020-08-01,0.0,0.0,0.0,1668.0,22712.0,22712.0,,,
2020-09-01,0.0,0.0,0.0,443.0,6523.0,6523.0,,,
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
