measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-12-01,,,,30197.861,274921.0,274921.0
2019-01-01,,,,33199.019,295637.0,295637.0
2019-02-01,,,,38737.503,344957.0,344957.0
2019-03-01,,,,58842.765,523995.0,523995.0
2019-04-01,,,,68438.164,609442.0,609442.0
2019-05-01,,,,71255.191,634527.0,634527.0
2019-06-01,,,,86143.28,767106.0,767106.0
2019-07-01,,,,85012.625,757037.0,757037.0
2019-08-01,,,,83259.638,741427.0,741427.0
2019-09-01,,,,68088.897,606332.0,606332.0
2019-10-01,,,,62562.424,557118.0,557118.0
2019-11-01,,,,40010.8,356296.0,356296.0
2019-12-01,,,,25788.694,229648.0,229648.0
2020-01-01,,,,29343.318,257253.0,257253.0
2020-02-01,,,,39776.301,348719.0,348719.0
2020-03-01,,,,38923.52,341242.0,341242.0
2020-04-01,,,,49054.589,430062.0,430062.0
2020-05-01,,,,64200.168,562843.0,562843.0
2020-06-01,,,,63930.558,560479.0,560479.0
2020-07-01,,,,72210.627,633071.0,633071.0
2020-08-01,,,,59824.51,524481.0,524481.0
2020-09-01,,,,46974.048,411821.0,411821.0
2020-10-01,,,,43419.383,380658.0,380658.0
2020-11-01,,,,34326.213,300938.0,300938.0
2020-12-01,,,,27177.765,238267.0,238267.0
2021-01-01,,,,30661.088,271167.0,271167.0
2021-02-01,,,,40165.201,355221.0,355221.0
2021-03-01,,,,51860.236,458652.0,458652.0
2021-04-01,,,,64915.449,574112.0,574112.0
2021-05-01,,,,70756.643,625772.0,625772.0
2021-06-01,,,,68732.467,607870.0,607870.0
2021-07-01,-2691.043,0.0,0.0,65832.597,582223.0,582223.0
2021-08-01,-2699.046,0.0,0.0,64753.076,572676.0,572676.0
2021-09-01,-2998.394,0.0,0.0,55833.901,493795.0,493795.0
2021-10-01,-2590.458,0.0,0.0,46471.943,410998.0,410998.0
2021-11-01,-2778.641,0.0,0.0,36977.332,327028.0,327028.0
2021-12-01,-2758.418,0.0,0.0,25266.067,223453.0,223453.0
2022-01-01,-2153.526,0.0,0.0,35614.156,121516.0,121516.0
2022-02-01,-2262.335,0.0,0.0,42480.416,144943.0,144943.0
2022-03-01,-2093.949,0.0,0.0,56320.015,192164.0,192164.0
2022-04-01,-2193.131,0.0,0.0,63530.886,216767.0,216767.0
2022-05-01,-2324.021,0.0,0.0,74460.085,254058.0,254058.0
2022-06-01,-2347.575,0.0,0.0,77531.559,264538.0,264538.0
2022-07-01,-2438.987,0.0,0.0,74778.122,255143.0,255143.0
2022-08-01,-2505.84,0.0,0.0,69430.897,236898.0,236898.0
2022-09-01,-2246.747,0.0,0.0,58593.888,199922.0,199922.0
2022-10-01,-2507.188,0.0,0.0,53981.983,184187.0,184187.0
2022-11-01,-2321.121,0.0,0.0,40018.537,136543.0,136543.0
2022-12-01,-2343.58,0.0,0.0,27977.456,95459.0,95459.0
2023-01-01,-1838.0,0.0,0.0,31620.0,107887.0,107887.0
2023-02-01,-32997.0,0.0,0.0,35512.0,121167.0,121167.0
2023-03-01,-35730.0,0.0,0.0,39424.0,134515.0,134515.0
2023-04-01,-2286.0,0.0,0.0,56822.0,193877.0,193877.0
2023-05-01,-2409.0,0.0,0.0,71402.0,243624.0,243624.0
2023-06-01,-1948.0,0.0,0.0,79452.0,271090.0,271090.0
2023-07-01,-1649.0,0.0,0.0,70683.0,241170.0,241170.0
2023-08-01,-527.0,0.0,0.0,62640.0,213728.0,213728.0
2023-09-01,-1984.0,0.0,0.0,52705.0,179829.0,179829.0
2023-10-01,-1022.0,0.0,0.0,46297.0,157965.0,157965.0
2023-11-01,-177.0,0.0,0.0,33410.0,113995.0,113995.0
2023-12-01,-1616.0,0.0,0.0,28895.0,98590.0,98590.0
2024-01-01,-785.0,0.0,0.0,30854.0,105274.0,105274.0
2024-02-01,-1316.0,0.0,0.0,37833.0,129086.0,129086.0
2024-03-01,-1019.0,0.0,0.0,53261.0,181727.0,181727.0
2024-04-01,-2162.0,0.0,0.0,66160.0,225738.0,225738.0
2024-05-01,-2549.0,0.0,0.0,76546.0,261175.0,261175.0
2024-06-01,-2612.0,0.0,0.0,74242.0,253314.0,253314.0
2024-07-01,-1378.0,0.0,0.0,71524.0,244040.0,244040.0
2024-08-01,-1774.0,0.0,0.0,68626.0,234152.0,234152.0
2024-09-01,-2286.0,0.0,0.0,61224.0,208896.0,208896.0
2024-10-01,-2508.0,0.0,0.0,51758.0,176598.0,176598.0
2024-11-01,-1444.0,0.0,0.0,41505.0,141615.0,141615.0
2024-12-01,-1954.0,0.0,0.0,34960.0,119284.0,119284.0
