measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2007-01-01,462.66200000000003,7038.0,7038.0
2007-02-01,1823.7340000000002,27730.0,27730.0
2007-03-01,968.5070000000001,14726.0,14726.0
2007-04-01,184.721,2807.0,2807.0
2007-05-01,245.55800000000002,3733.0,3733.0
2007-06-01,776.7320000000001,11814.0,11814.0
2007-07-01,424.024,6446.0,6446.0
2007-08-01,507.46700000000004,7718.0,7718.0
2007-09-01,334.959,5092.0,5092.0
2007-10-01,216.781,3299.0,3299.0
2007-11-01,150.256,2285.0,2285.0
2007-12-01,362.6,5514.0,5514.0
2008-01-01,311.341,6412.0,6412.0
2008-02-01,249.19400000000002,5136.0,5136.0
2008-03-01,81.245,1673.0,1673.0
2008-04-01,55.9,1152.0,1152.0
2008-05-01,57.355000000000004,1182.0,1182.0
2008-06-01,231.02100000000002,4762.0,4762.0
2008-07-01,107.72,2223.0,2223.0
2008-08-01,66.84400000000001,1381.0,1381.0
2008-09-01,83.336,1720.0,1720.0
2008-10-01,39.165,807.0,807.0
2008-11-01,83.927,1732.0,1732.0
2008-12-01,160.952,3317.0,3317.0
2009-01-01,53.227000000000004,4230.0,4230.0
2009-02-01,10.266,813.0,813.0
2009-03-01,12.613000000000001,999.0,999.0
2009-04-01,4.722,378.0,378.0
2009-05-01,4.474,354.0,354.0
2009-06-01,3.959,314.0,314.0
2009-07-01,6.213,494.0,494.0
2009-08-01,5.322,424.0,424.0
2009-09-01,3.3970000000000002,267.0,267.0
2009-10-01,3.536,279.0,279.0
2009-11-01,4.189,331.0,331.0
2009-12-01,4.082,325.0,325.0
2010-01-01,343.84000000000003,6559.0,6559.0
2010-02-01,110.28500000000001,2103.0,2103.0
2010-03-01,110.421,2103.0,2103.0
2010-04-01,82.119,1563.0,1563.0
2010-05-01,91.415,1743.0,1743.0
2010-06-01,195.87900000000002,3736.0,3736.0
2010-07-01,607.379,11579.0,11579.0
2010-08-01,246.859,4706.0,4706.0
2010-09-01,112.018,2138.0,2138.0
2010-10-01,71.69200000000001,1365.0,1365.0
2010-11-01,76.688,1464.0,1464.0
2010-12-01,259.40500000000003,4944.0,4944.0
2011-01-01,201.675,4431.0,4431.0
2011-02-01,76.722,1685.0,1685.0
2011-03-01,144.787,3185.0,3185.0
2011-04-01,130.042,2862.0,2862.0
2011-05-01,191.765,4218.0,4218.0
2011-06-01,116.417,2562.0,2562.0
2011-07-01,231.893,5101.0,5101.0
2011-08-01,77.427,1702.0,1702.0
2011-09-01,74.69,1644.0,1644.0
2011-10-01,83.282,1829.0,1829.0
2011-11-01,72.52,1593.0,1593.0
2011-12-01,76.78,1691.0,1691.0
2012-01-01,34.988,1223.0,1223.0
2012-02-01,24.971,866.0,866.0
2012-03-01,23.064,796.0,796.0
2012-04-01,31.89,1102.0,1102.0
2012-05-01,55.058,1904.0,1904.0
2012-06-01,43.587,1506.0,1506.0
2012-07-01,94.249,3260.0,3260.0
2012-08-01,34.57,1194.0,1194.0
2012-09-01,38.712,1339.0,1339.0
2012-10-01,29.114,1010.0,1010.0
2012-11-01,50.716,1754.0,1754.0
2012-12-01,40.081,1385.0,1385.0
2013-01-01,58.292,2747.0,2747.0
2013-02-01,16.966,796.0,796.0
2013-03-01,14.04,664.0,664.0
2013-04-01,23.381,1102.0,1102.0
2013-05-01,22.035,1039.0,1039.0
2013-06-01,18.146,854.0,854.0
2013-07-01,44.757,2106.0,2106.0
2013-08-01,23.056,1085.0,1085.0
2013-09-01,16.353,767.0,767.0
2013-10-01,19.145,900.0,900.0
2013-11-01,18.168,854.0,854.0
2013-12-01,39.661,1869.0,1869.0
2014-01-01,1960.97,32913.0,32913.0
2014-02-01,235.06,3945.0,3945.0
2014-03-01,287.134,4819.0,4819.0
2014-04-01,68.974,1156.0,1156.0
2014-05-01,182.948,3071.0,3071.0
2014-06-01,82.417,1386.0,1386.0
2014-07-01,125.898,2110.0,2110.0
2014-08-01,111.467,1869.0,1869.0
2014-09-01,100.944,1696.0,1696.0
2014-10-01,61.687,1035.0,1035.0
2014-11-01,120.026,2013.0,2013.0
2014-12-01,172.475,2892.0,2892.0
2015-01-01,-1.491,877.0,877.0
2015-02-01,-7.956,4699.0,4699.0
2015-03-01,-1.073,636.0,636.0
2015-04-01,-0.403,241.0,241.0
2015-05-01,-0.721,424.0,424.0
2015-06-01,-0.64,378.0,378.0
2015-07-01,-0.756,447.0,447.0
2015-08-01,-0.629,372.0,372.0
2015-09-01,-0.394,235.0,235.0
2015-10-01,-0.58,344.0,344.0
2015-11-01,-0.709,418.0,418.0
2015-12-01,-0.648,384.0,384.0
2016-01-01,-8.784,1154.0,1154.0
2016-02-01,-5.32,700.0,700.0
2016-03-01,-5.706,746.0,746.0
2016-04-01,-7.693,1010.0,1010.0
2016-05-01,-6.241,821.0,821.0
2016-06-01,-6.385,838.0,838.0
2016-07-01,-6.778,890.0,890.0
2016-08-01,-6.455,850.0,850.0
2016-09-01,-4.318,568.0,568.0
2016-10-01,-5.046,660.0,660.0
2016-11-01,-6.137,804.0,804.0
2016-12-01,-6.137,804.0,804.0
2017-01-01,9.787,724.0,724.0
2017-02-01,7.66,565.0,565.0
2017-03-01,9.987,736.0,736.0
2017-04-01,6.711,495.0,495.0
2017-05-01,10.829,795.0,795.0
2017-06-01,11.527,848.0,848.0
2017-07-01,9.619,707.0,707.0
2017-08-01,12.955,954.0,954.0
2017-09-01,9.394,689.0,689.0
2017-10-01,6.817,501.0,501.0
2017-11-01,12.466,919.0,919.0
2017-12-01,12.248,901.0,901.0
2018-01-01,164.32,3091.0,3091.0
2018-02-01,65.6,1227.0,1227.0
2018-03-01,50.554,946.0,946.0
2018-04-01,56.892,1064.0,1064.0
2018-05-01,56.978,1070.0,1070.0
2018-06-01,93.44,1751.0,1751.0
2018-07-01,36.735,687.0,687.0
2018-08-01,58.217,1092.0,1092.0
2018-09-01,29.704,557.0,557.0
2018-10-01,41.532,777.0,777.0
2018-11-01,67.003,1255.0,1255.0
2018-12-01,85.025,1593.0,1593.0
2019-01-01,135.883,2320.0,2320.0
2019-02-01,124.417,2128.0,2128.0
2019-03-01,76.569,1312.0,1312.0
2019-04-01,41.099,704.0,704.0
2019-05-01,118.618,2032.0,2032.0
2019-06-01,245.956,4211.0,4211.0
2019-07-01,83.412,1430.0,1430.0
2019-08-01,206.434,3536.0,3536.0
2019-09-01,128.391,2201.0,2201.0
2019-10-01,266.51,4566.0,4566.0
2019-11-01,234.657,4020.0,4020.0
2019-12-01,38.054,653.0,653.0
2020-01-01,209.296,3416.0,3416.0
2020-02-01,160.728,2623.0,2623.0
2020-03-01,223.359,3647.0,3647.0
2020-04-01,163.434,2668.0,2668.0
2020-05-01,206.219,3366.0,3366.0
2020-06-01,152.328,2488.0,2488.0
2020-07-01,213.709,3489.0,3489.0
2020-08-01,189.399,3095.0,3095.0
2020-09-01,175.297,2865.0,2865.0
2020-10-01,137.851,2251.0,2251.0
2020-11-01,165.485,2701.0,2701.0
2020-12-01,192.895,3152.0,3152.0
2021-01-01,293.387,4982.0,4982.0
2021-02-01,326.434,5540.0,5540.0
2021-03-01,226.498,3842.0,3842.0
2021-04-01,221.589,3762.0,3762.0
2021-05-01,155.053,2633.0,2633.0
2021-06-01,241.379,4093.0,4093.0
2021-07-01,295.456,5010.0,5010.0
2021-08-01,203.667,3454.0,3454.0
2021-09-01,154.257,2616.0,2616.0
2021-10-01,56.012,952.0,952.0
2021-11-01,179.181,3038.0,3038.0
2021-12-01,503.087,8533.0,8533.0
2022-01-01,960.287,14996.0,14996.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,102.976,1610.0,1610.0
2022-06-01,361.574,5647.0,5647.0
2022-07-01,451.833,7055.0,7055.0
2022-08-01,1485.569,23201.0,23201.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,77.184,1208.0,1208.0
2022-12-01,854.577,13346.0,13346.0
2023-01-01,14.06,489.0,489.0
2023-02-01,12.558,437.0,437.0
2023-03-01,7.093,247.0,247.0
2023-04-01,10.321,357.0,357.0
2023-05-01,20.319,707.0,707.0
2023-06-01,24.446,845.0,845.0
2023-07-01,37.367,1294.0,1294.0
2023-08-01,13.472,466.0,466.0
2023-09-01,8.283,288.0,288.0
2023-10-01,16.545,575.0,575.0
2023-11-01,11.757,408.0,408.0
2023-12-01,11.779,408.0,408.0
2024-01-01,25.069,1397.0,1397.0
2024-02-01,21.619,1202.0,1202.0
2024-03-01,17.372,966.0,966.0
2024-04-01,19.2,1064.0,1064.0
2024-05-01,22.992,1277.0,1277.0
2024-06-01,24.953,1386.0,1386.0
2024-07-01,19.056,1058.0,1058.0
2024-08-01,17.102,949.0,949.0
2024-09-01,24.668,1369.0,1369.0
2024-10-01,20.36,1133.0,1133.0
2024-11-01,27.799,1547.0,1547.0
2024-12-01,19.81,1098.0,1098.0
