measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2018-10-01,771.506,5232.0,5232.0
2018-11-01,689.696,4678.0,4678.0
2018-12-01,694.87,4712.0,4712.0
2019-01-01,755.422,5777.0,5777.0
2019-02-01,700.437,5356.0,5356.0
2019-03-01,610.815,4670.0,4670.0
2019-04-01,428.607,3277.0,3277.0
2019-05-01,369.337,2824.0,2824.0
2019-06-01,493.869,3776.0,3776.0
2019-07-01,778.538,5953.0,5953.0
2019-08-01,914.486,6993.0,6993.0
2019-09-01,804.68,6154.0,6154.0
2019-10-01,824.166,6302.0,6302.0
2019-11-01,808.292,6181.0,6181.0
2019-12-01,838.351,6411.0,6411.0
2020-01-01,613.271,4339.0,4339.0
2020-02-01,541.577,3831.0,3831.0
2020-03-01,601.186,4252.0,4252.0
2020-04-01,425.159,3007.0,3007.0
2020-05-01,399.765,2827.0,2827.0
2020-06-01,562.353,3978.0,3978.0
2020-07-01,786.673,5565.0,5565.0
2020-08-01,978.282,6920.0,6920.0
2020-09-01,851.932,6026.0,6026.0
2020-10-01,884.752,6259.0,6259.0
2020-11-01,706.709,4999.0,4999.0
2020-12-01,783.341,5541.0,5541.0
2021-01-01,540.985,3990.0,3990.0
2021-02-01,458.772,3384.0,3384.0
2021-03-01,493.268,3638.0,3638.0
2021-04-01,437.694,3228.0,3228.0
2021-05-01,457.446,3374.0,3374.0
2021-06-01,625.532,4614.0,4614.0
2021-07-01,863.222,6367.0,6367.0
2021-08-01,788.151,5813.0,5813.0
2021-09-01,670.623,4947.0,4947.0
2021-10-01,639.31,4715.0,4715.0
2021-11-01,587.558,4334.0,4334.0
2021-12-01,606.439,4473.0,4473.0
2022-01-01,475.403,3505.0,3505.0
2022-02-01,394.712,2911.0,2911.0
2022-03-01,365.213,2693.0,2693.0
2022-04-01,374.101,2758.0,2758.0
2022-05-01,343.301,2532.0,2532.0
2022-06-01,466.912,3443.0,3443.0
2022-07-01,623.748,4600.0,4600.0
2022-08-01,752.635,5551.0,5551.0
2022-09-01,689.788,5087.0,5087.0
2022-10-01,633.464,4671.0,4671.0
2022-11-01,581.728,4290.0,4290.0
2022-12-01,642.995,4742.0,4742.0
2023-01-01,594.167,4165.0,4165.0
2023-02-01,506.115,3549.0,3549.0
2023-03-01,486.441,3411.0,3411.0
2023-04-01,380.012,2665.0,2665.0
2023-05-01,246.132,1726.0,1726.0
2023-06-01,323.796,2270.0,2270.0
2023-07-01,749.523,5255.0,5255.0
2023-08-01,756.284,5303.0,5303.0
2023-09-01,535.319,3754.0,3754.0
2023-10-01,653.724,4584.0,4584.0
2023-11-01,614.1,4306.0,4306.0
2023-12-01,691.387,4848.0,4848.0
2024-01-01,742.0,5240.0,5240.0
2024-02-01,668.0,4733.0,4733.0
2024-03-01,687.0,4848.0,4848.0
2024-04-01,676.0,4801.0,4801.0
2024-05-01,717.0,5091.0,5091.0
2024-06-01,671.0,4798.0,4798.0
2024-07-01,706.0,5081.0,5081.0
2024-08-01,696.0,5025.0,5025.0
2024-09-01,675.0,4838.0,4838.0
2024-10-01,677.0,4838.0,4838.0
2024-11-01,685.0,4805.0,4805.0
2024-12-01,696.0,4880.0,4880.0
