measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2011-03-01,-45.0,394.0,394.0
2011-04-01,-51.0,23.0,23.0
2011-05-01,-86.0,0.0,0.0
2011-06-01,32.0,1719.0,1719.0
2011-07-01,125.0,3347.0,3347.0
2011-08-01,-27.0,0.0,0.0
2011-09-01,0.0,63.0,63.0
2011-10-01,-71.0,0.0,0.0
2011-11-01,-46.0,0.0,0.0
2011-12-01,-39.0,0.0,0.0
2012-01-01,-58.0,0.0,0.0
2012-02-01,-52.0,115.0,115.0
2012-03-01,-42.0,0.0,0.0
2012-04-01,-47.0,0.0,0.0
2012-05-01,-34.0,0.0,0.0
2012-06-01,-22.0,376.0,376.0
2012-07-01,-30.0,0.0,0.0
2012-08-01,24.0,601.0,601.0
2012-09-01,-25.0,0.0,0.0
2012-10-01,-40.0,0.0,0.0
2012-11-01,-11.0,0.0,0.0
2012-12-01,-39.0,0.0,0.0
2013-01-01,-37.0,0.0,0.0
2013-02-01,-45.0,0.0,0.0
2013-03-01,-42.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,-77.0,0.0,0.0
2013-06-01,-19.0,0.0,0.0
2013-07-01,-23.0,0.0,0.0
2013-08-01,-11.0,468.0,468.0
2013-09-01,-37.0,0.0,0.0
2013-10-01,25.0,318.0,318.0
2013-11-01,-84.0,0.0,0.0
2013-12-01,-52.0,0.0,0.0
2014-01-01,-57.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,-34.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,-27.0,0.0,0.0
2014-10-01,0.0,0.0,0.0
2014-11-01,-59.0,0.0,0.0
2014-12-01,-42.0,0.0,0.0
2015-01-01,-38.0,357.0,357.0
2015-02-01,-61.0,0.0,0.0
2015-03-01,-52.0,0.0,0.0
2015-04-01,-41.0,0.0,0.0
2015-05-01,-33.0,0.0,0.0
2015-06-01,-37.0,0.0,0.0
2015-07-01,-30.0,0.0,0.0
2015-08-01,-50.0,0.0,0.0
2015-09-01,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0
2016-01-01,-40.0,0.0,0.0
2016-02-01,-38.0,0.0,0.0
2016-03-01,-41.0,0.0,0.0
2016-04-01,-43.0,0.0,0.0
2016-05-01,-28.0,0.0,0.0
2016-06-01,-31.0,0.0,0.0
2016-07-01,6.0,539.0,539.0
2016-08-01,162.0,4988.0,4988.0
2016-09-01,84.0,2581.0,2581.0
2016-10-01,-24.0,0.0,0.0
2016-11-01,-27.0,0.0,0.0
2016-12-01,-33.0,0.0,0.0
2017-01-01,-13.419,110.0,110.0
2017-02-01,-8.666,69.0,69.0
2017-03-01,-9.691,81.0,81.0
2017-04-01,-11.366,93.0,93.0
2017-05-01,-10.835,87.0,87.0
2017-06-01,-10.216,81.0,81.0
2017-07-01,-9.057,75.0,75.0
2017-08-01,-14.396,116.0,116.0
2017-09-01,-12.949,104.0,104.0
2017-10-01,-12.305,98.0,98.0
2017-11-01,-12.585,104.0,104.0
2017-12-01,-25.515,208.0,208.0
2018-01-01,-21.159,186.0,186.0
2018-02-01,-15.25,133.0,133.0
2018-03-01,-32.307,290.0,290.0
2018-04-01,-33.716,302.0,302.0
2018-05-01,-33.374,296.0,296.0
2018-06-01,-22.776,203.0,203.0
2018-07-01,-15.571,139.0,139.0
2018-08-01,-19.73,174.0,174.0
2018-09-01,-20.094,180.0,180.0
2018-10-01,-26.811,238.0,238.0
2018-11-01,-22.6,203.0,203.0
2018-12-01,-24.612,220.0,220.0
2019-01-01,9.553,978.0,978.0
2019-02-01,6.418,660.0,660.0
2019-03-01,8.043,828.0,828.0
2019-04-01,7.735,793.0,793.0
2019-05-01,5.956,614.0,614.0
2019-06-01,7.765,799.0,799.0
2019-07-01,10.93,1123.0,1123.0
2019-08-01,8.951,920.0,920.0
2019-09-01,9.188,944.0,944.0
2019-10-01,8.881,915.0,915.0
2019-11-01,5.303,544.0,544.0
2019-12-01,7.277,747.0,747.0
2020-01-01,59.987,1892.0,1892.0
2020-02-01,25.588,812.0,812.0
2020-03-01,55.146,1747.0,1747.0
2020-04-01,30.665,969.0,969.0
2020-05-01,65.969,2089.0,2089.0
2020-06-01,62.416,1979.0,1979.0
2020-07-01,71.485,2263.0,2263.0
2020-08-01,104.102,3296.0,3296.0
2020-09-01,44.344,1404.0,1404.0
2020-10-01,18.278,580.0,580.0
2020-11-01,22.886,725.0,725.0
2020-12-01,75.134,2379.0,2379.0
2021-01-01,183.63,2937.0,2937.0
2021-02-01,257.315,4112.0,4112.0
2021-03-01,155.525,2485.0,2485.0
2021-04-01,184.938,2960.0,2960.0
2021-05-01,285.738,4570.0,4570.0
2021-06-01,235.616,3771.0,3771.0
2021-07-01,240.0,3840.0,3840.0
2021-08-01,187.291,2994.0,2994.0
2021-09-01,212.628,3400.0,3400.0
2021-10-01,182.887,2925.0,2925.0
2021-11-01,193.493,3093.0,3093.0
2021-12-01,293.939,4703.0,4703.0
2022-01-01,41.04,1169.0,1169.0
2022-02-01,65.725,1868.0,1868.0
2022-03-01,54.46,1548.0,1548.0
2022-04-01,111.533,3171.0,3171.0
2022-05-01,57.873,1646.0,1646.0
2022-06-01,57.344,1629.0,1629.0
2022-07-01,25.108,716.0,716.0
2022-08-01,46.507,1321.0,1321.0
2022-09-01,26.021,739.0,739.0
2022-10-01,47.482,1350.0,1350.0
2022-11-01,62.521,1780.0,1780.0
2022-12-01,62.386,1774.0,1774.0
2023-01-01,-19.552,122.0,122.0
2023-02-01,-14.457,93.0,93.0
2023-03-01,-33.175,208.0,208.0
2023-04-01,-24.202,150.0,150.0
2023-05-01,-41.925,266.0,266.0
2023-06-01,-30.007,191.0,191.0
2023-07-01,-29.855,191.0,191.0
2023-08-01,-21.871,139.0,139.0
2023-09-01,-26.583,168.0,168.0
2023-10-01,-41.182,260.0,260.0
2023-11-01,-22.983,145.0,145.0
2023-12-01,-25.208,162.0,162.0
2024-01-01,-34.486,243.0,243.0
2024-02-01,-27.867,191.0,191.0
2024-03-01,-46.864,324.0,324.0
2024-04-01,-24.174,168.0,168.0
2024-05-01,-39.436,272.0,272.0
2024-06-01,-19.311,133.0,133.0
2024-07-01,-15.764,110.0,110.0
2024-08-01,-23.959,168.0,168.0
2024-09-01,-30.163,208.0,208.0
2024-10-01,-32.82,225.0,225.0
2024-11-01,-31.823,220.0,220.0
2024-12-01,-20.333,139.0,139.0
