measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2016-07-01,55.767,1032.0,1032.0
2016-08-01,38.759,719.0,719.0
2016-09-01,72.488,1340.0,1340.0
2016-10-01,111.524,2065.0,2065.0
2016-11-01,293.97,5440.0,5440.0
2016-12-01,101.367,1873.0,1873.0
2017-01-01,53.72,960.0,960.0
2017-02-01,29.101,530.0,530.0
2017-03-01,34.953,634.0,634.0
2017-04-01,24.195,437.0,437.0
2017-05-01,24.801,448.0,448.0
2017-06-01,24.681,448.0,448.0
2017-07-01,16.941,308.0,308.0
2017-08-01,16.578,303.0,303.0
2017-09-01,28.157,512.0,512.0
2017-10-01,27.358,495.0,495.0
2017-11-01,46.0,832.0,832.0
2017-12-01,637.515,11541.0,11541.0
2018-01-01,346.266,7094.0,7094.0
2018-02-01,13.327,273.0,273.0
2018-03-01,14.796,302.0,302.0
2018-04-01,11.343,232.0,232.0
2018-05-01,12.579,256.0,256.0
2018-06-01,10.826,221.0,221.0
2018-07-01,14.919,308.0,308.0
2018-08-01,26.875,552.0,552.0
2018-09-01,13.217,273.0,273.0
2018-10-01,11.967,244.0,244.0
2018-11-01,25.733,529.0,529.0
2018-12-01,14.152,291.0,291.0
2019-01-01,53.986,738.0,738.0
2019-02-01,33.77,459.0,459.0
2019-03-01,35.199,476.0,476.0
2019-04-01,27.34,372.0,372.0
2019-05-01,13.98,192.0,192.0
2019-06-01,17.027,232.0,232.0
2019-07-01,23.152,314.0,314.0
2019-08-01,44.156,598.0,598.0
2019-09-01,21.27,291.0,291.0
2019-10-01,33.457,453.0,453.0
2019-11-01,46.242,627.0,627.0
2019-12-01,52.421,715.0,715.0
2020-01-01,44.001,819.0,819.0
2020-02-01,46.962,883.0,883.0
2020-03-01,36.496,686.0,686.0
2020-04-01,40.547,761.0,761.0
2020-05-01,28.368,535.0,535.0
2020-06-01,27.556,517.0,517.0
2020-07-01,32.737,616.0,616.0
2020-08-01,30.887,581.0,581.0
2020-09-01,35.022,657.0,657.0
2020-10-01,54.98,1034.0,1034.0
2020-11-01,55.365,1040.0,1040.0
2020-12-01,310.079,5822.0,5822.0
2021-01-01,64.898,1265.0,1265.0
2021-02-01,143.57,2810.0,2810.0
2021-03-01,36.221,711.0,711.0
2021-04-01,18.612,367.0,367.0
2021-05-01,16.098,315.0,315.0
2021-06-01,15.757,309.0,309.0
2021-07-01,23.782,466.0,466.0
2021-08-01,28.354,554.0,554.0
2021-09-01,18.136,356.0,356.0
2021-10-01,31.453,618.0,618.0
2021-11-01,38.099,746.0,746.0
2021-12-01,164.02,3212.0,3212.0
2022-01-01,549.519,10651.0,10651.0
2022-02-01,78.84,1529.0,1529.0
2022-03-01,10.641,208.0,208.0
2022-04-01,5.343,101.0,101.0
2022-05-01,3.723,71.0,71.0
2022-06-01,27.922,541.0,541.0
2022-07-01,17.181,333.0,333.0
2022-08-01,5.122,101.0,101.0
2022-09-01,10.268,196.0,196.0
2022-10-01,7.978,155.0,155.0
2022-11-01,9.034,173.0,173.0
2022-12-01,189.429,3671.0,3671.0
2023-01-01,53.379,998.0,998.0
2023-02-01,356.795,6566.0,6566.0
2023-03-01,41.043,754.0,754.0
2023-04-01,34.036,626.0,626.0
2023-05-01,23.448,429.0,429.0
2023-06-01,26.6,487.0,487.0
2023-07-01,33.838,621.0,621.0
2023-08-01,23.413,429.0,429.0
2023-09-01,38.789,713.0,713.0
2023-10-01,47.418,870.0,870.0
2023-11-01,48.226,887.0,887.0
2023-12-01,65.015,1195.0,1195.0
2024-01-01,25.13,499.0,499.0
2024-02-01,12.86,249.0,249.0
2024-03-01,8.14,157.0,157.0
2024-04-01,8.697,168.0,168.0
2024-05-01,9.779,191.0,191.0
2024-06-01,25.009,487.0,487.0
2024-07-01,29.559,574.0,574.0
2024-08-01,19.632,383.0,383.0
2024-09-01,6.779,133.0,133.0
2024-10-01,8.06,157.0,157.0
2024-11-01,14.249,278.0,278.0
2024-12-01,105.106,2047.0,2047.0
