measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-09-01,-2.698,0.0,0.0,125.063,1106.0,1106.0
2021-10-01,-2.877,0.0,0.0,92.425,817.0,817.0
2021-11-01,-2.661,0.0,0.0,91.408,808.0,808.0
2021-12-01,-3.01,0.0,0.0,48.907,433.0,433.0
2022-01-01,-2.202,0.0,0.0,114.614,391.0,391.0
2022-02-01,-1.828,0.0,0.0,75.426,257.0,257.0
2022-03-01,-1.89,0.0,0.0,112.569,384.0,384.0
2022-04-01,-2.263,0.0,0.0,137.536,469.0,469.0
2022-05-01,-2.263,0.0,0.0,154.8,528.0,528.0
2022-06-01,-2.3,0.0,0.0,155.703,531.0,531.0
2022-07-01,-2.203,0.0,0.0,171.873,586.0,586.0
2022-08-01,-2.158,0.0,0.0,151.613,517.0,517.0
2022-09-01,-2.2,0.0,0.0,125.694,429.0,429.0
2022-10-01,-2.269,0.0,0.0,99.633,340.0,340.0
2022-11-01,-2.188,0.0,0.0,82.179,280.0,280.0
2022-12-01,-2.236,0.0,0.0,53.36,182.0,182.0
2023-01-01,-1.0,0.0,0.0,41.0,140.0,140.0
2023-02-01,-1.0,0.0,0.0,46.0,157.0,157.0
2023-03-01,0.0,0.0,0.0,89.0,304.0,304.0
2023-04-01,0.0,0.0,0.0,139.0,474.0,474.0
2023-05-01,0.0,0.0,0.0,198.0,676.0,676.0
2023-06-01,0.0,0.0,0.0,146.0,498.0,498.0
2023-07-01,0.0,0.0,0.0,182.0,621.0,621.0
2023-08-01,0.0,0.0,0.0,135.0,461.0,461.0
2023-09-01,0.0,0.0,0.0,103.0,351.0,351.0
2023-10-01,0.0,0.0,0.0,81.0,276.0,276.0
2023-11-01,-1.0,0.0,0.0,66.0,225.0,225.0
2023-12-01,-1.0,0.0,0.0,59.0,201.0,201.0
2024-01-01,-1.0,0.0,0.0,7.0,24.0,24.0
2024-02-01,-2.0,0.0,0.0,68.0,232.0,232.0
2024-03-01,-2.0,0.0,0.0,106.0,362.0,362.0
2024-04-01,-2.0,0.0,0.0,126.0,430.0,430.0
2024-05-01,-2.0,0.0,0.0,152.0,519.0,519.0
2024-06-01,-2.0,0.0,0.0,164.0,560.0,560.0
2024-07-01,-2.0,0.0,0.0,132.0,450.0,450.0
2024-08-01,-3.0,0.0,0.0,130.0,444.0,444.0
2024-09-01,-1.0,0.0,0.0,98.0,334.0,334.0
2024-10-01,-2.0,0.0,0.0,73.0,249.0,249.0
2024-11-01,-2.0,0.0,0.0,52.0,177.0,177.0
2024-12-01,-2.0,0.0,0.0,28.0,96.0,96.0
