measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-04-01,-17.548,0.0,0.0,673.853,5960.0,5960.0
2021-05-01,-14.848,0.0,0.0,734.487,6496.0,6496.0
2021-06-01,-17.135,0.0,0.0,713.475,6310.0,6310.0
2021-07-01,-17.157,0.0,0.0,683.373,6044.0,6044.0
2021-08-01,-17.208,0.0,0.0,672.168,5945.0,5945.0
2021-09-01,-19.116,0.0,0.0,579.582,5126.0,5126.0
2021-10-01,-16.515,0.0,0.0,482.401,4266.0,4266.0
2021-11-01,-17.715,0.0,0.0,383.842,3395.0,3395.0
2021-12-01,-17.586,0.0,0.0,262.274,2320.0,2320.0
2022-01-01,-22.05,0.0,0.0,393.715,1343.0,1343.0
2022-02-01,-23.163,0.0,0.0,469.621,1602.0,1602.0
2022-03-01,-21.439,0.0,0.0,622.617,2124.0,2124.0
2022-04-01,-22.455,0.0,0.0,702.333,2396.0,2396.0
2022-05-01,-23.795,0.0,0.0,823.155,2809.0,2809.0
2022-06-01,-24.036,0.0,0.0,857.111,2924.0,2924.0
2022-07-01,-24.972,0.0,0.0,826.671,2821.0,2821.0
2022-08-01,-25.656,0.0,0.0,767.558,2619.0,2619.0
2022-09-01,-23.004,0.0,0.0,647.755,2210.0,2210.0
2022-10-01,-25.67,0.0,0.0,596.77,2036.0,2036.0
2022-11-01,-23.765,0.0,0.0,442.404,1509.0,1509.0
2022-12-01,-23.995,0.0,0.0,309.29,1055.0,1055.0
2023-01-01,-74.0,0.0,0.0,354.0,1208.0,1208.0
2023-02-01,-107.0,0.0,0.0,502.0,1713.0,1713.0
2023-03-01,-147.0,0.0,0.0,580.0,1979.0,1979.0
2023-04-01,-181.0,0.0,0.0,675.0,2303.0,2303.0
2023-05-01,-215.0,0.0,0.0,567.0,1935.0,1935.0
2023-06-01,-199.0,0.0,0.0,637.0,2173.0,2173.0
2023-07-01,-199.0,0.0,0.0,760.0,2593.0,2593.0
2023-08-01,-182.0,0.0,0.0,701.0,2392.0,2392.0
2023-09-01,-154.0,0.0,0.0,512.0,1747.0,1747.0
2023-10-01,-135.0,0.0,0.0,603.0,2057.0,2057.0
2023-11-01,-101.0,0.0,0.0,455.0,1552.0,1552.0
2023-12-01,-68.0,0.0,0.0,386.0,1317.0,1317.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,-8.0,0.0,0.0,429.0,1464.0,1464.0
2024-06-01,-8.0,0.0,0.0,597.0,2037.0,2037.0
2024-07-01,-10.0,0.0,0.0,611.0,2085.0,2085.0
2024-08-01,-11.0,0.0,0.0,396.0,1351.0,1351.0
2024-09-01,-11.0,0.0,0.0,351.0,1198.0,1198.0
2024-10-01,-3.0,0.0,0.0,474.0,1617.0,1617.0
2024-11-01,-1.0,0.0,0.0,432.0,1474.0,1474.0
2024-12-01,-1.0,0.0,0.0,339.0,1157.0,1157.0
