measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2003-06-01,0.0,0.0,0.0,48457.0,521317.0,521317.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,46557.0,502014.0,502014.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,62625.0,661749.0,661749.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,62207.0,641228.0,641228.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,42962.0,408590.0,408590.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,7647.0,92434.0,92434.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,24697.0,263022.0,263022.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,-505.0,118.0,118.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,1735.0,29209.0,29209.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,18327.0,227066.0,227066.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,14044.0,179665.0,179665.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,30437.0,360425.0,360425.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,54294.0,577206.0,577206.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,80273.0,900439.0,900439.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,89219.0,979600.0,979600.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,76736.0,855094.0,855094.0,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0,66243.0,736974.0,736974.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,36612.0,425182.0,425182.0,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0,52748.0,577342.0,577342.0,0.0,0.0,0.0
2005-01-01,,,,58881.0,671005.94,671005.94,,,
2005-02-01,,,,16264.0,201583.47,201583.47,,,
2005-03-01,,,,12853.0,169225.68,169225.68,,,
2005-04-01,,,,37508.0,436583.3,436583.3,,,
2005-05-01,,,,62349.0,707608.87,707608.87,,,
2005-06-01,,,,65451.0,755346.84,755346.84,,,
2005-07-01,,,,81818.0,940978.64,940978.64,,,
2005-08-01,,,,88182.0,1010983.86,1010983.86,,,
2005-09-01,,,,64059.0,813968.96,813968.96,,,
2005-10-01,,,,45607.0,508076.59,508076.59,,,
2005-11-01,,,,6087.0,71952.48,71952.48,,,
2005-12-01,,,,0.0,0.0,0.0,,,
2006-01-01,,,,0.0,0.0,0.0,,,
2006-02-01,,,,0.0,0.0,0.0,,,
2006-03-01,,,,3271.0,50144.0,50144.0,,,
2006-04-01,,,,629.0,11967.0,11967.0,,,
2006-05-01,,,,-383.0,0.0,0.0,,,
2006-06-01,,,,13034.0,163560.0,163560.0,,,
2006-07-01,,,,13741.0,175307.0,175307.0,,,
2006-08-01,,,,19824.0,244494.0,244494.0,,,
2006-09-01,,,,17953.0,225097.0,225097.0,,,
2006-10-01,,,,10295.0,148861.0,148861.0,,,
2006-11-01,,,,-834.0,0.0,0.0,,,
2006-12-01,,,,-522.0,0.0,0.0,,,
2007-01-01,,,,-696.0,0.0,0.0,,,
2007-02-01,,,,-399.0,0.0,0.0,,,
2007-03-01,,,,5538.0,78143.0,78143.0,,,
2007-04-01,,,,-915.0,3071.0,3071.0,,,
2007-05-01,,,,-911.0,0.0,0.0,,,
2007-06-01,,,,-925.0,0.0,0.0,,,
2007-07-01,,,,17829.0,238003.0,238003.0,,,
2007-08-01,,,,23473.0,266215.0,266215.0,,,
2007-09-01,,,,-721.0,0.0,0.0,,,
2007-10-01,,,,5524.0,87523.0,87523.0,,,
2007-11-01,,,,-1051.0,0.0,0.0,,,
2007-12-01,,,,-1073.0,0.0,0.0,,,
2008-01-01,,,,-461.0,0.0,0.0,,,
2008-02-01,,,,-472.0,0.0,0.0,,,
2008-03-01,,,,-491.0,0.0,0.0,,,
2008-04-01,,,,-436.0,0.0,0.0,,,
2008-05-01,,,,-681.0,0.0,0.0,,,
2008-06-01,,,,13849.0,174323.0,174323.0,,,
2008-07-01,,,,20747.0,254776.0,254776.0,,,
2008-08-01,,,,17053.0,235790.0,235790.0,,,
2008-09-01,,,,24295.0,327152.0,327152.0,,,
2008-10-01,,,,45150.0,559483.0,559483.0,,,
2008-11-01,,,,27107.0,316665.0,316665.0,,,
2008-12-01,,,,12022.0,144955.0,144955.0,,,
2009-01-01,,,,-711.0,0.0,0.0,,,
2009-02-01,,,,-433.0,0.0,0.0,,,
2009-03-01,,,,-439.0,0.0,0.0,,,
2009-04-01,,,,-384.0,0.0,0.0,,,
2009-05-01,,,,-378.0,0.0,0.0,,,
2009-06-01,,,,16728.0,213681.0,213681.0,,,
2009-07-01,,,,66931.0,676208.0,676208.0,,,
2009-08-01,,,,89214.0,1013603.0,1013603.0,,,
2009-09-01,,,,35883.0,414417.0,414417.0,,,
2009-10-01,,,,15119.0,191132.0,191132.0,,,
2009-11-01,,,,-538.0,0.0,0.0,,,
2009-12-01,,,,-444.0,0.0,0.0,,,
2010-01-01,,,,11029.0,136457.0,136457.0,,,
2010-02-01,,,,-410.0,0.0,0.0,,,
2010-03-01,,,,-539.0,345.0,345.0,,,
2010-04-01,,,,4535.0,64917.0,64917.0,,,
2010-05-01,,,,23479.0,273329.0,273329.0,,,
2010-06-01,,,,59363.0,570470.0,570470.0,,,
2010-07-01,,,,79400.0,830299.0,830299.0,,,
2010-08-01,,,,79719.0,930909.0,930909.0,,,
2010-09-01,,,,90197.0,1002681.0,1002681.0,,,
2010-10-01,,,,49724.0,550619.0,550619.0,,,
2010-11-01,,,,3547.0,40894.0,40894.0,,,
2010-12-01,,,,-490.0,0.0,0.0,,,
2011-01-01,,,,9823.0,119551.0,119551.0,,,
2011-02-01,,,,12594.0,152121.0,152121.0,,,
2011-03-01,,,,5684.0,73322.0,73322.0,,,
2011-04-01,,,,7005.0,89642.0,89642.0,,,
2011-05-01,,,,76139.0,869772.0,869772.0,,,
2011-06-01,,,,78293.0,909283.0,909283.0,,,
2011-07-01,,,,59273.0,702727.0,702727.0,,,
2011-08-01,,,,87131.0,1003733.0,1003733.0,,,
2011-09-01,,,,90900.0,1032257.0,1032257.0,,,
2011-10-01,,,,98692.0,1119983.0,1119983.0,,,
2011-11-01,,,,80118.0,900638.0,900638.0,,,
2011-12-01,,,,60555.0,647726.0,647726.0,,,
2012-01-01,,,,57573.0,657492.0,657492.0,,,
2012-02-01,,,,2416.0,25289.0,25289.0,,,
2012-03-01,,,,-393.0,0.0,0.0,,,
2012-04-01,,,,3291.0,50091.0,50091.0,,,
2012-05-01,,,,54052.0,535710.0,535710.0,,,
2012-06-01,,,,64311.0,728512.0,728512.0,,,
2012-07-01,,,,65229.0,727030.0,727030.0,,,
2012-08-01,,,,54830.0,585883.0,585883.0,,,
2012-09-01,,,,42750.0,482530.0,482530.0,,,
2012-10-01,,,,-394.0,0.0,0.0,,,
2012-11-01,,,,-457.0,0.0,0.0,,,
2012-12-01,,,,-500.0,0.0,0.0,,,
2013-01-01,,,,-519.0,0.0,0.0,,,
2013-02-01,,,,-421.0,0.0,0.0,,,
2013-03-01,,,,-458.0,0.0,0.0,,,
2013-04-01,,,,-441.0,0.0,0.0,,,
2013-05-01,,,,20105.0,257424.0,257424.0,,,
2013-06-01,,,,19380.0,263097.0,263097.0,,,
2013-07-01,,,,55563.0,663835.0,663835.0,,,
2013-08-01,,,,48257.0,551735.0,551735.0,,,
2013-09-01,,,,-373.0,0.0,0.0,,,
2013-10-01,,,,-345.0,0.0,0.0,,,
2013-11-01,,,,-294.0,0.0,0.0,,,
2013-12-01,,,,-326.0,0.0,0.0,,,
2014-01-01,,,,-333.0,0.0,0.0,,,
2014-02-01,,,,-286.0,0.0,0.0,,,
2014-03-01,,,,-285.0,0.0,0.0,,,
2014-04-01,,,,-248.0,0.0,0.0,,,
2014-05-01,,,,-230.0,0.0,0.0,,,
2014-06-01,,,,-220.0,0.0,0.0,,,
2014-07-01,,,,-236.0,0.0,0.0,,,
2014-08-01,,,,-235.0,0.0,0.0,,,
2014-09-01,,,,-222.0,0.0,0.0,,,
2014-10-01,,,,-253.0,0.0,0.0,,,
2014-11-01,,,,-230.0,0.0,0.0,,,
2014-12-01,,,,-220.0,0.0,0.0,,,
