measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2019-01-01,-11.27,45.0,45.0
2019-02-01,-10.319,45.0,45.0
2019-03-01,-6.351,28.0,28.0
2019-04-01,-3.409,17.0,17.0
2019-05-01,-9.838,45.0,45.0
2019-06-01,-20.4,95.0,95.0
2019-07-01,-6.918,34.0,34.0
2019-08-01,-17.122,78.0,78.0
2019-09-01,-10.649,50.0,50.0
2019-10-01,-22.105,101.0,101.0
2019-11-01,-19.463,90.0,90.0
2019-12-01,-3.156,17.0,17.0
2020-01-01,8.985,367.0,367.0
2020-02-01,6.899,288.0,288.0
2020-03-01,9.587,401.0,401.0
2020-04-01,7.015,294.0,294.0
2020-05-01,8.851,367.0,367.0
2020-06-01,6.538,271.0,271.0
2020-07-01,9.173,384.0,384.0
2020-08-01,8.129,339.0,339.0
2020-09-01,7.524,311.0,311.0
2020-10-01,5.917,248.0,248.0
2020-11-01,7.103,294.0,294.0
2020-12-01,8.279,344.0,344.0
2021-01-01,3.596,425.0,425.0
2021-02-01,4.0,471.0,471.0
2021-03-01,2.776,327.0,327.0
2021-04-01,2.716,321.0,321.0
2021-05-01,1.9,224.0,224.0
2021-06-01,2.958,350.0,350.0
2021-07-01,3.621,425.0,425.0
2021-08-01,2.496,293.0,293.0
2021-09-01,1.89,224.0,224.0
2021-10-01,0.686,80.0,80.0
2021-11-01,2.196,258.0,258.0
2021-12-01,6.165,729.0,729.0
2022-01-01,75.362,1421.0,1421.0
2022-02-01,99.947,1885.0,1885.0
2022-03-01,69.968,1324.0,1324.0
2022-04-01,88.91,1679.0,1679.0
2022-05-01,32.11,607.0,607.0
2022-06-01,72.941,1375.0,1375.0
2022-07-01,38.633,728.0,728.0
2022-08-01,46.115,871.0,871.0
2022-09-01,36.092,682.0,682.0
2022-10-01,131.378,2481.0,2481.0
2022-11-01,62.778,1186.0,1186.0
2022-12-01,72.766,1375.0,1375.0
2023-01-01,-7.779,166.0,166.0
2023-02-01,-6.947,143.0,143.0
2023-03-01,-3.924,80.0,80.0
2023-04-01,-5.709,120.0,120.0
2023-05-01,-11.241,235.0,235.0
2023-06-01,-13.523,281.0,281.0
2023-07-01,-20.671,435.0,435.0
2023-08-01,-7.452,155.0,155.0
2023-09-01,-4.582,97.0,97.0
2023-10-01,-9.152,189.0,189.0
2023-11-01,-6.504,138.0,138.0
2023-12-01,-6.516,138.0,138.0
2024-01-01,-11.377,218.0,218.0
2024-02-01,-9.812,183.0,183.0
2024-03-01,-7.884,149.0,149.0
2024-04-01,-8.714,166.0,166.0
2024-05-01,-10.435,195.0,195.0
2024-06-01,-11.325,212.0,212.0
2024-07-01,-8.648,160.0,160.0
2024-08-01,-7.762,149.0,149.0
2024-09-01,-11.196,212.0,212.0
2024-10-01,-9.24,172.0,172.0
2024-11-01,-12.616,235.0,235.0
2024-12-01,-8.991,172.0,172.0
