measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-06-01,228.401,1881.0,1881.0
2019-07-01,360.052,2965.0,2965.0
2019-08-01,422.924,3482.0,3482.0
2019-09-01,372.142,3064.0,3064.0
2019-10-01,381.153,3139.0,3139.0
2019-11-01,373.812,3079.0,3079.0
2019-12-01,387.714,3193.0,3193.0
2020-01-01,418.397,3449.0,3449.0
2020-02-01,369.484,3047.0,3047.0
2020-03-01,410.152,3382.0,3382.0
2020-04-01,290.059,2392.0,2392.0
2020-05-01,272.734,2249.0,2249.0
2020-06-01,383.658,3164.0,3164.0
2020-07-01,536.697,4426.0,4426.0
2020-08-01,667.421,5504.0,5504.0
2020-09-01,581.219,4793.0,4793.0
2020-10-01,603.611,4978.0,4978.0
2020-11-01,482.143,3976.0,3976.0
2020-12-01,534.425,4406.0,4406.0
2021-01-01,641.273,5036.0,5036.0
2021-02-01,543.82,4270.0,4270.0
2021-03-01,584.711,4591.0,4591.0
2021-04-01,518.834,4074.0,4074.0
2021-05-01,542.249,4257.0,4257.0
2021-06-01,741.494,5822.0,5822.0
2021-07-01,1023.247,8034.0,8034.0
2021-08-01,934.259,7335.0,7335.0
2021-09-01,794.945,6241.0,6241.0
2021-10-01,757.826,5950.0,5950.0
2021-11-01,696.48,5468.0,5468.0
2021-12-01,718.862,5644.0,5644.0
2022-01-01,533.932,4082.0,4082.0
2022-02-01,443.304,3388.0,3388.0
2022-03-01,410.174,3135.0,3135.0
2022-04-01,420.156,3212.0,3212.0
2022-05-01,385.564,2948.0,2948.0
2022-06-01,524.393,4009.0,4009.0
2022-07-01,700.536,5355.0,5355.0
2022-08-01,845.29,6462.0,6462.0
2022-09-01,774.706,5922.0,5922.0
2022-10-01,711.449,5439.0,5439.0
2022-11-01,653.343,4994.0,4994.0
2022-12-01,722.153,5520.0,5520.0
2023-01-01,811.493,5846.0,5846.0
2023-02-01,691.233,4980.0,4980.0
2023-03-01,664.364,4787.0,4787.0
2023-04-01,519.007,3739.0,3739.0
2023-05-01,336.158,2422.0,2422.0
2023-06-01,442.228,3186.0,3186.0
2023-07-01,1023.672,7375.0,7375.0
2023-08-01,1032.906,7442.0,7442.0
2023-09-01,731.119,5267.0,5267.0
2023-10-01,892.832,6433.0,6433.0
2023-11-01,838.716,6043.0,6043.0
2023-12-01,944.272,6803.0,6803.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
