measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2020-11-01,5.138,93.0,93.0
2020-12-01,5.989,111.0,111.0
2021-01-01,9.657,164.0,164.0
2021-02-01,10.744,193.0,193.0
2021-03-01,7.455,134.0,134.0
2021-04-01,7.293,128.0,128.0
2021-05-01,5.103,93.0,93.0
2021-06-01,7.945,140.0,140.0
2021-07-01,9.724,175.0,175.0
2021-08-01,6.703,123.0,123.0
2021-09-01,5.077,93.0,93.0
2021-10-01,1.844,35.0,35.0
2021-11-01,5.897,105.0,105.0
2021-12-01,16.558,298.0,298.0
2022-01-01,160.562,2268.0,2268.0
2022-02-01,212.947,3000.0,3000.0
2022-03-01,149.073,2100.0,2100.0
2022-04-01,189.431,2672.0,2672.0
2022-05-01,68.414,964.0,964.0
2022-06-01,155.408,2193.0,2193.0
2022-07-01,82.312,1160.0,1160.0
2022-08-01,98.253,1385.0,1385.0
2022-09-01,76.897,1085.0,1085.0
2022-10-01,279.914,3947.0,3947.0
2022-11-01,133.754,1887.0,1887.0
2022-12-01,155.035,2187.0,2187.0
2023-01-01,3.738,105.0,105.0
2023-02-01,3.34,93.0,93.0
2023-03-01,1.887,52.0,52.0
2023-04-01,2.745,82.0,82.0
2023-05-01,5.404,157.0,157.0
2023-06-01,6.502,187.0,187.0
2023-07-01,9.938,286.0,286.0
2023-08-01,3.583,105.0,105.0
2023-09-01,2.203,64.0,64.0
2023-10-01,4.4,128.0,128.0
2023-11-01,3.127,87.0,87.0
2023-12-01,3.133,87.0,87.0
2024-01-01,12.344,207.0,207.0
2024-02-01,10.643,196.0,196.0
2024-03-01,8.552,156.0,156.0
2024-04-01,9.452,173.0,173.0
2024-05-01,11.319,207.0,207.0
2024-06-01,12.285,225.0,225.0
2024-07-01,9.381,173.0,173.0
2024-08-01,8.419,156.0,156.0
2024-09-01,12.144,219.0,219.0
2024-10-01,10.023,184.0,184.0
2024-11-01,13.685,248.0,248.0
2024-12-01,9.753,179.0,179.0
