measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2012-09-01,1518.0,21138.0,21138.0
2012-10-01,2498.0,18557.0,18557.0
2012-11-01,8716.0,122786.0,122786.0
2012-12-01,86.0,959.0,959.0
2013-01-01,1574.0,22411.0,22411.0
2013-02-01,749.0,8149.0,8149.0
2013-03-01,-126.0,0.0,0.0
2013-04-01,693.0,10623.0,10623.0
2013-05-01,2911.0,37592.0,37592.0
2013-06-01,2261.0,29447.0,29447.0
2013-07-01,30311.0,379959.0,379959.0
2013-08-01,1800.0,23041.0,23041.0
2013-09-01,1365.0,17739.0,17739.0
2013-10-01,84.0,1219.0,1219.0
2013-11-01,723.0,9670.0,9670.0
2013-12-01,637.0,9596.0,9596.0
2014-01-01,14628.0,174172.0,174172.0
2014-02-01,965.0,16077.0,16077.0
2014-03-01,1609.0,16844.0,16844.0
2014-04-01,414.0,5928.0,5928.0
2014-05-01,225.0,3208.0,3208.0
2014-06-01,1430.0,19014.0,19014.0
2014-07-01,1536.0,19872.0,19872.0
2014-08-01,3367.0,51887.0,51887.0
2014-09-01,1007.0,13011.0,13011.0
2014-10-01,180.0,2300.0,2300.0
2014-11-01,3832.0,43541.0,43541.0
2014-12-01,1522.0,25831.0,25831.0
2015-01-01,900.0,10647.0,10647.0
2015-02-01,1386.0,17895.0,17895.0
2015-03-01,160.0,2945.0,2945.0
2015-04-01,265.0,4073.0,4073.0
2015-05-01,526.0,6902.0,6902.0
2015-06-01,536.0,7020.0,7020.0
2015-07-01,4331.0,53653.0,53653.0
2015-08-01,1435.0,24395.0,24395.0
2015-09-01,1702.0,22768.0,22768.0
2015-10-01,4850.0,59743.0,59743.0
2015-11-01,292.0,7245.0,7245.0
2015-12-01,-60.0,346.0,346.0
2016-01-01,37.0,2601.0,2601.0
2016-02-01,29.0,1785.0,1785.0
2016-03-01,545.0,7220.0,7220.0
2016-04-01,392.0,6223.0,6223.0
2016-05-01,1797.0,24837.0,24837.0
2016-06-01,418.0,6089.0,6089.0
2016-07-01,2614.0,34902.0,34902.0
2016-08-01,14517.0,178851.0,178851.0
2016-09-01,733.0,18107.0,18107.0
2016-10-01,795.0,11273.0,11273.0
2016-11-01,1155.0,14847.0,14847.0
2016-12-01,-60.0,46.0,46.0
2017-01-01,285.435,9886.0,9886.0
2017-02-01,237.753,8240.0,8240.0
2017-03-01,362.463,12557.0,12557.0
2017-04-01,342.896,11877.0,11877.0
2017-05-01,176.392,6110.0,6110.0
2017-06-01,136.034,4713.0,4713.0
2017-07-01,128.583,4457.0,4457.0
2017-08-01,98.647,3416.0,3416.0
2017-09-01,107.146,3713.0,3713.0
2017-10-01,192.95,6686.0,6686.0
2017-11-01,223.923,7757.0,7757.0
2017-12-01,3428.778,118789.0,118789.0
2018-01-01,11310.541,159565.0,159565.0
2018-02-01,237.296,3345.0,3345.0
2018-03-01,236.488,3334.0,3334.0
2018-04-01,188.065,2654.0,2654.0
2018-05-01,44.652,629.0,629.0
2018-06-01,114.986,1622.0,1622.0
2018-07-01,105.873,1491.0,1491.0
2018-08-01,91.193,1287.0,1287.0
2018-09-01,104.714,1480.0,1480.0
2018-10-01,113.354,1599.0,1599.0
2018-11-01,119.016,1678.0,1678.0
2018-12-01,219.822,3101.0,3101.0
2019-01-01,7836.23,114826.0,114826.0
2019-02-01,1621.229,23756.0,23756.0
2019-03-01,26.739,389.0,389.0
2019-04-01,13.428,195.0,195.0
2019-05-01,21.318,315.0,315.0
2019-06-01,14.106,206.0,206.0
2019-07-01,6.783,97.0,97.0
2019-08-01,12.883,189.0,189.0
2019-09-01,56.593,830.0,830.0
2019-10-01,14.947,218.0,218.0
2019-11-01,29.465,430.0,430.0
2019-12-01,1109.279,16253.0,16253.0
2020-01-01,4409.008,57374.0,57374.0
2020-02-01,3305.844,43020.0,43020.0
2020-03-01,2799.511,36427.0,36427.0
2020-04-01,1989.146,25885.0,25885.0
2020-05-01,4205.644,54728.0,54728.0
2020-06-01,1743.507,22688.0,22688.0
2020-07-01,2899.544,37729.0,37729.0
2020-08-01,1173.442,15269.0,15269.0
2020-09-01,3049.606,39681.0,39681.0
2020-10-01,1743.473,22688.0,22688.0
2020-11-01,4219.54,54910.0,54910.0
2020-12-01,4944.735,64343.0,64343.0
2021-01-01,1012.184,13470.0,13470.0
2021-02-01,8304.988,110461.0,110461.0
2021-03-01,1244.171,16550.0,16550.0
2021-04-01,9891.821,131571.0,131571.0
2021-05-01,386.131,5135.0,5135.0
2021-06-01,352.023,4680.0,4680.0
2021-07-01,316.869,4213.0,4213.0
2021-08-01,54.149,723.0,723.0
2021-09-01,713.626,9490.0,9490.0
2021-10-01,904.703,12035.0,12035.0
2021-11-01,1328.767,17671.0,17671.0
2021-12-01,3808.568,50656.0,50656.0
2022-01-01,3435.009,47238.0,47238.0
2022-02-01,652.069,8965.0,8965.0
2022-03-01,698.883,9614.0,9614.0
2022-04-01,736.498,10126.0,10126.0
2022-05-01,1081.709,14873.0,14873.0
2022-06-01,399.762,5498.0,5498.0
2022-07-01,2073.749,28517.0,28517.0
2022-08-01,3842.647,52845.0,52845.0
2022-09-01,962.788,13240.0,13240.0
2022-10-01,979.367,13467.0,13467.0
2022-11-01,1.932,28.0,28.0
2022-12-01,5448.588,74929.0,74929.0
2023-01-01,467.402,6757.0,6757.0
2023-02-01,10526.654,152143.0,152143.0
2023-03-01,366.447,5298.0,5298.0
2023-04-01,172.5,2494.0,2494.0
2023-05-01,333.363,4821.0,4821.0
2023-06-01,52.033,753.0,753.0
2023-07-01,66.8,965.0,965.0
2023-08-01,77.634,1120.0,1120.0
2023-09-01,147.959,2138.0,2138.0
2023-10-01,260.439,3764.0,3764.0
2023-11-01,124.614,1798.0,1798.0
2023-12-01,67.155,971.0,971.0
2024-01-01,2464.849,41457.0,41457.0
2024-02-01,116.321,1957.0,1957.0
2024-03-01,734.733,12356.0,12356.0
2024-04-01,177.277,2979.0,2979.0
2024-05-01,89.23,1501.0,1501.0
2024-06-01,72.249,1213.0,1213.0
2024-07-01,144.154,2425.0,2425.0
2024-08-01,95.24,1599.0,1599.0
2024-09-01,89.293,1501.0,1501.0
2024-10-01,161.405,2714.0,2714.0
2024-11-01,226.436,3811.0,3811.0
2024-12-01,1699.813,28587.0,28587.0
