measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-10-01,-22.107,0.0,0.0,476.84,4180.0,4180.0
2020-11-01,-21.595,0.0,0.0,341.023,2990.0,2990.0
2020-12-01,-21.731,0.0,0.0,259.533,2275.0,2275.0
2021-01-01,-25.687,0.0,0.0,301.618,2668.0,2668.0
2021-02-01,-23.608,0.0,0.0,238.231,2107.0,2107.0
2021-03-01,-25.769,0.0,0.0,754.045,6669.0,6669.0
2021-04-01,-22.443,0.0,0.0,610.305,5398.0,5398.0
2021-05-01,-25.381,0.0,0.0,758.522,6708.0,6708.0
2021-06-01,-24.645,0.0,0.0,786.327,6954.0,6954.0
2021-07-01,-26.007,0.0,0.0,618.788,5473.0,5473.0
2021-08-01,-24.893,0.0,0.0,623.736,5516.0,5516.0
2021-09-01,-24.605,0.0,0.0,579.672,5127.0,5127.0
2021-10-01,-26.239,0.0,0.0,428.392,3789.0,3789.0
2021-11-01,-24.272,0.0,0.0,423.679,3747.0,3747.0
2021-12-01,-27.451,0.0,0.0,226.685,2005.0,2005.0
2022-01-01,-23.302,0.0,0.0,541.598,1848.0,1848.0
2022-02-01,-19.334,0.0,0.0,356.422,1216.0,1216.0
2022-03-01,-19.995,0.0,0.0,531.936,1815.0,1815.0
2022-04-01,-23.934,0.0,0.0,649.919,2218.0,2218.0
2022-05-01,-23.939,0.0,0.0,731.496,2496.0,2496.0
2022-06-01,-24.323,0.0,0.0,735.766,2510.0,2510.0
2022-07-01,-23.296,0.0,0.0,812.174,2771.0,2771.0
2022-08-01,-22.825,0.0,0.0,716.439,2444.0,2444.0
2022-09-01,-23.264,0.0,0.0,593.961,2027.0,2027.0
2022-10-01,-23.995,0.0,0.0,470.809,1606.0,1606.0
2022-11-01,-23.142,0.0,0.0,388.333,1325.0,1325.0
2022-12-01,-23.651,0.0,0.0,252.147,860.0,860.0
2023-01-01,-18.0,0.0,0.0,228.0,778.0,778.0
2023-02-01,-10.0,0.0,0.0,436.0,1488.0,1488.0
2023-03-01,-18.0,0.0,0.0,670.0,2286.0,2286.0
2023-04-01,-14.0,0.0,0.0,468.0,1597.0,1597.0
2023-05-01,-17.0,0.0,0.0,813.0,2774.0,2774.0
2023-06-01,-20.0,0.0,0.0,648.0,2211.0,2211.0
2023-07-01,-17.0,0.0,0.0,371.0,1266.0,1266.0
2023-08-01,-11.0,0.0,0.0,564.0,1924.0,1924.0
2023-09-01,-12.0,0.0,0.0,420.0,1433.0,1433.0
2023-10-01,-15.0,0.0,0.0,202.0,689.0,689.0
2023-11-01,-10.0,0.0,0.0,421.0,1436.0,1436.0
2023-12-01,-11.0,0.0,0.0,202.0,689.0,689.0
2024-01-01,0.0,0.0,0.0,108.0,368.0,368.0
2024-02-01,-2.0,0.0,0.0,428.0,1460.0,1460.0
2024-03-01,-23.0,0.0,0.0,463.0,1580.0,1580.0
2024-04-01,-17.0,0.0,0.0,437.0,1491.0,1491.0
2024-05-01,-20.0,0.0,0.0,525.0,1791.0,1791.0
2024-06-01,-18.0,0.0,0.0,443.0,1512.0,1512.0
2024-07-01,-15.0,0.0,0.0,216.0,737.0,737.0
2024-08-01,-16.0,0.0,0.0,454.0,1549.0,1549.0
2024-09-01,-12.0,0.0,0.0,358.0,1221.0,1221.0
2024-10-01,-7.0,0.0,0.0,451.0,1539.0,1539.0
2024-11-01,-22.0,0.0,0.0,294.0,1003.0,1003.0
2024-12-01,-18.0,0.0,0.0,147.0,502.0,502.0
