measured_on,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Generation","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Quantity Consumed For Electricity","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Total Fuel Consumed"
2006-10-01,590.0,6131.0,6131.0,116412.0,1226409.0,1226409.0,48431.0,506312.0,506312.0
2006-11-01,0.0,3248.0,3248.0,0.0,11943.0,11943.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,20310.0,186071.0,186071.0,91506.0,968694.0,968694.0
2007-01-01,909.629,9495.0,9495.0,35879.939,374511.0,374511.0,136185.432,1421488.0,1421488.0
2007-02-01,255.842,2616.0,2616.0,9064.331,92676.0,92676.0,86416.827,883550.0,883550.0
2007-03-01,-406.298,4913.0,4913.0,-891.702,10782.0,10782.0,0.0,0.0,0.0
2007-04-01,689.336,7882.0,7882.0,14321.92,163764.0,163764.0,70839.744,810016.0,810016.0
2007-05-01,695.601,7876.0,7876.0,222389.399,2518151.0,2518151.0,0.0,0.0,0.0
2007-06-01,574.505,6670.0,6670.0,122084.495,1417399.0,1417399.0,0.0,0.0,0.0
2007-07-01,337.341,3851.0,3851.0,185582.659,2118676.0,2118676.0,0.0,0.0,0.0
2007-08-01,382.117,4315.0,4315.0,268423.883,3031279.0,3031279.0,0.0,0.0,0.0
2007-09-01,63.768,719.0,719.0,199289.232,2247649.0,2247649.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,1061.0,1061.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,-709.0,0.0,0.0,-709.0,0.0,0.0
2008-02-01,60.519000000000005,667.0,667.0,134017.481,1477057.0,1477057.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,3594.0,22951.0,22951.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,-579.5,0.0,0.0,-579.5,0.0,0.0
2008-05-01,0.0,0.0,0.0,59416.0,710321.0,710321.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,183956.467,2044746.0,2044746.0,11453.533,127310.0,127310.0
2008-07-01,0.0,0.0,0.0,227383.0,2473528.0,2473528.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,78513.878,909490.0,909490.0,3126.1220000000003,36212.0,36212.0
2008-09-01,0.0,0.0,0.0,180968.014,2049105.0,2049105.0,19659.986,222611.0,222611.0
2008-10-01,0.0,0.0,0.0,184111.829,2115603.0,2115603.0,26630.171000000002,306004.0,306004.0
2008-11-01,0.0,0.0,0.0,33850.0,370709.0,370709.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,-1290.0,1430.0,1430.0,0.0,0.0,0.0
2009-01-01,132.273,1792.0,1792.0,11407.202,154560.0,154560.0,5534.525000000001,74989.0,74989.0
2009-02-01,-359.334,0.0,0.0,-359.333,0.0,0.0,-359.333,0.0,0.0
2009-03-01,-383.0,0.0,0.0,-383.0,0.0,0.0,-383.0,0.0,0.0
2009-04-01,-364.666,0.0,0.0,-364.66700000000003,0.0,0.0,-364.66700000000003,0.0,0.0
2009-05-01,0.0,0.0,0.0,28553.0,345870.0,345870.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,119081.0,1410650.0,1410650.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,99807.0,1156028.0,1156028.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,-1120.0,998.0,998.0,0.0,0.0,0.0
2009-09-01,-326.0,0.0,0.0,-326.0,0.0,0.0,-326.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,-1095.0,277.0,277.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,-1545.0,2326.0,2326.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,18942.0,339812.0,339812.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,126679.0,1402217.0,1402217.0,0.0,0.0,0.0
2010-03-01,-0.607,0.0,0.0,-1112.0040000000001,0.0,0.0,-25.389000000000003,0.0,0.0
2010-04-01,0.0,0.0,0.0,8952.0,86244.0,86244.0,0.0,0.0,0.0
2010-05-01,172.17700000000002,1876.0,1876.0,216667.647,2361014.0,2361014.0,48018.176,523251.0,523251.0
2010-06-01,0.0,0.0,0.0,269442.0,2955949.0,2955949.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,240226.0,2697314.0,2697314.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,245704.0,2731050.0,2731050.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,206731.0,2331013.0,2331013.0,0.0,0.0,0.0
2010-10-01,-0.611,0.0,0.0,-1118.844,0.0,0.0,-25.545,0.0,0.0
2010-11-01,0.0,0.0,0.0,149282.0,1745301.0,1745301.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,90463.0,1002474.0,1002474.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,31295.0,406407.0,406407.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,124884.0,1441964.0,1441964.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,188134.0,2077443.0,2077443.0,0.0,0.0,0.0
2011-04-01,-0.11,0.0,0.0,-1016.091,0.0,0.0,-30.799,0.0,0.0
2011-05-01,0.0,0.0,0.0,118916.0,1325463.0,1325463.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,159898.0,1828386.0,1828386.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,208046.0,2389292.0,2389292.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,255477.0,2887534.0,2887534.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,220021.0,2488861.0,2488861.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,126909.0,1425290.0,1425290.0,0.0,0.0,0.0
2011-11-01,-0.117,0.0,0.0,-1076.26,0.0,0.0,-32.623,0.0,0.0
2011-12-01,0.0,0.0,0.0,37247.0,453310.0,453310.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,-1356.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,-1277.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,134942.0,1485496.0,1485496.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,320273.61,3388804.0,3388804.0,27.389,290.0,290.0
2012-05-01,0.0,0.0,0.0,204211.0,2194920.0,2194920.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,234253.0,2597818.0,2597818.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,276571.0,3003539.0,3003539.0,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,227457.0,2523470.0,2523470.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,7576.0,129029.0,129029.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,-1443.0,277.0,277.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,-1159.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,-1158.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,73189.0,863018.0,863018.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,-1106.979,0.0,0.0,-0.021,0.0,0.0
2013-03-01,0.0,0.0,0.0,-1058.98,0.0,0.0,-0.02,0.0,0.0
2013-04-01,0.0,0.0,0.0,-2266.956,0.0,0.0,-0.044,0.0,0.0
2013-05-01,0.0,0.0,0.0,143291.0,1692692.0,1692692.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,229973.0,2614688.0,2614688.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,239672.0,2742135.0,2742135.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,231056.0,2687334.0,2687334.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,194569.0,2332164.0,2332164.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,96452.0,1152243.0,1152243.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,73450.0,896119.0,896119.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,28395.0,359678.0,359678.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,39246.0,497756.0,497756.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,-1712.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,17644.0,217797.0,217797.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,-1040.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,-1629.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,-1070.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,-1091.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,-1125.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,-1009.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,-1124.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,-1176.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,-1056.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,-1399.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,-1325.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,34613.0,483506.0,483506.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,-1505.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,-1201.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,69925.0,854715.0,854715.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,174609.0,1970169.0,1970169.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,178607.0,2003108.0,2003108.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,64812.0,768651.0,768651.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,-1168.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,-1030.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,-1319.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,-1322.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,-1134.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,-1107.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,-1060.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,-1038.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,-1324.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,61248.0,742963.0,742963.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,98268.0,1125851.0,1125851.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,205289.0,2358138.0,2358138.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,138053.0,1639867.0,1639867.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,63965.0,689609.0,689609.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,67411.0,796457.0,796457.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,-1341.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,-797.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,-880.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,-738.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,13325.0,264979.0,264979.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,78673.0,943845.0,943845.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,22158.0,329603.0,329603.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,40902.0,533172.0,533172.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,201979.0,2352554.0,2352554.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,21612.0,296900.0,296900.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,12714.0,182097.0,182097.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,-1129.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,34786.0,447532.0,447532.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,-1150.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,-874.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,192002.0,2171383.0,2171383.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,92062.0,1101511.0,1101511.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,176892.0,2047854.0,2047854.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,179995.0,2123902.0,2123902.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,58594.0,722554.0,722554.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,84755.0,1004127.0,1004127.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,40307.0,477900.0,477900.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,-1640.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,-1459.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,24954.0,329156.0,329156.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,5343.0,127802.0,127802.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,42784.0,474585.0,474585.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,-1113.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,-805.0,32.0,32.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,125784.0,1483931.0,1483931.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,50949.0,692855.0,692855.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,97787.0,1153601.0,1153601.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,120109.0,1510531.0,1510531.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,25818.0,317991.0,317991.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,14510.0,277780.0,277780.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,28435.0,363785.0,363785.0,0.0,0.0,0.0
2020-01-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,,,,85298.0,1023138.0,1023138.0,0.0,0.0,0.0
2020-05-01,,,,195888.0,2156737.0,2156737.0,0.0,0.0,0.0
2020-06-01,,,,130182.0,1496184.0,1496184.0,0.0,0.0,0.0
2020-07-01,,,,343243.0,3840188.0,3840188.0,0.0,0.0,0.0
2020-08-01,,,,231709.0,2622612.0,2622612.0,0.0,0.0,0.0
2020-09-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,,,,1949.0,108183.0,108183.0,0.0,0.0,0.0
2021-01-01,,,,20660.0,262513.0,262513.0,0.0,0.0,0.0
2021-02-01,,,,34759.0,427678.0,427678.0,0.0,0.0,0.0
2021-03-01,,,,6904.0,99999.0,99999.0,0.0,0.0,0.0
2021-04-01,,,,56347.0,678885.0,678885.0,0.0,0.0,0.0
2021-05-01,,,,56431.0,595221.0,595221.0,0.0,0.0,0.0
2021-06-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,,,,7081.0,155585.0,155585.0,0.0,0.0,0.0
2022-02-01,,,,6927.0,130336.0,130336.0,0.0,0.0,0.0
2022-03-01,,,,104424.0,1174575.0,1174575.0,0.0,0.0,0.0
2022-04-01,,,,147629.0,1676507.0,1676507.0,0.0,0.0,0.0
2022-05-01,,,,173282.0,1872373.0,1872373.0,0.0,0.0,0.0
2022-06-01,,,,129816.0,1330809.0,1330809.0,0.0,0.0,0.0
2022-07-01,,,,133269.0,1447383.0,1447383.0,0.0,0.0,0.0
2022-08-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,,,,44964.0,516427.0,516427.0,0.0,0.0,0.0
2022-10-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,,,,8494.0,123451.0,123451.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-07-01,0.0,0.0,0.0,30556.0,396929.0,396929.0,,,
2023-08-01,0.0,0.0,0.0,136144.0,1571329.0,1571329.0,,,
2023-09-01,0.0,0.0,0.0,46341.0,520317.0,520317.0,,,
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-01-01,129.098,1628.0,1628.0,37917.902,478283.0,478283.0,,,
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-03-01,28.032,407.0,407.0,5936.968,86221.0,86221.0,,,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-05-01,54.08,590.0,590.0,194737.92,2124545.0,2124545.0,,,
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-07-01,58.616,738.0,738.0,37357.384,470026.0,470026.0,,,
2024-08-01,37.663,407.0,407.0,112258.34,1213396.0,1213396.0,,,
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
