measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2023-09-01,152.726,2192.0,2192.0
2023-10-01,186.507,2678.0,2678.0
2023-11-01,175.202,2515.0,2515.0
2023-12-01,197.252,2832.0,2832.0
2024-01-01,34.946,2360.0,2360.0
2024-02-01,23.704,1600.0,1600.0
2024-03-01,16.967,1146.0,1146.0
2024-04-01,14.443,975.0,975.0
2024-05-01,12.995,877.0,877.0
2024-06-01,19.993,1350.0,1350.0
2024-07-01,38.41,2594.0,2594.0
2024-08-01,33.363,2252.0,2252.0
2024-09-01,29.387,1984.0,1984.0
2024-10-01,30.789,2079.0,2079.0
2024-11-01,24.793,1674.0,1674.0
2024-12-01,27.21,1838.0,1838.0
