measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.57,17.0,17.0,1981.0,22765.0,22765.0,0.0,117.0,117.0,865.833,9931.0,9931.0
2018-07-01,43.812,400.0,400.0,0.0,0.0,0.0,2.164,23.0,23.0,13409.188,122487.0,122487.0,0.0,125.0,125.0,1638.679,18796.0,18796.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,3.898,46.0,46.0,12170.0,99026.0,99026.0,0.0,1097.0,1097.0,1828.594,20974.0,20974.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.917,23.0,23.0,4833.0,48771.0,48771.0,0.0,540.0,540.0,1168.321,13400.0,13400.0
2018-10-01,6.933,52.0,52.0,0.0,0.0,0.0,1.736,17.0,17.0,2863.067,21558.0,21558.0,0.0,216.0,216.0,926.657,10628.0,10628.0
2018-11-01,69.486,626.0,626.0,0.0,0.0,0.0,3.732,41.0,41.0,4007.514,36127.0,36127.0,0.0,226.0,226.0,700.469,8034.0,8034.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2.053,23.0,23.0,2465.0,23484.0,23484.0,0.0,22.0,22.0,790.557,9067.0,9067.0
2019-01-01,2.491,23.0,23.0,0.0,0.0,0.0,4.05,46.0,46.0,767.509,7148.0,7148.0,0.0,0.0,0.0,614.044,7085.0,7085.0
2019-02-01,3.232,29.0,29.0,0.0,0.0,0.0,2.533,29.0,29.0,524.768,4709.0,4709.0,0.0,0.0,0.0,539.957,6231.0,6231.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2.64,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,527.001,6082.0,6082.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2.051,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,378.118,4364.0,4364.0
2019-05-01,2.441,23.0,23.0,0.0,0.0,0.0,1.049,12.0,12.0,1502.559,14279.0,14279.0,0.0,286.0,286.0,322.981,3728.0,3728.0
2019-06-01,2.528,23.0,23.0,0.0,0.0,0.0,1.277,17.0,17.0,4857.472,44578.0,44578.0,0.0,408.0,408.0,414.202,4780.0,4780.0
2019-07-01,3.141,29.0,29.0,0.0,0.0,0.0,1.737,17.0,17.0,15497.859,143074.0,143074.0,0.0,3113.0,3113.0,833.386,9617.0,9617.0
2019-08-01,1.916,17.0,17.0,0.0,0.0,0.0,3.312,41.0,41.0,11433.084,103846.0,103846.0,0.0,719.0,719.0,621.262,7169.0,7169.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.596,17.0,17.0,1445.0,13689.0,13689.0,0.0,40.0,40.0,421.386,4862.0,4862.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2.51,29.0,29.0,58.0,940.0,940.0,0.0,92.0,92.0,436.182,5033.0,5033.0
2019-11-01,84.303,760.0,760.0,0.0,0.0,0.0,3.469,41.0,41.0,3494.697,31497.0,31497.0,0.0,125.0,125.0,398.367,4597.0,4597.0
2019-12-01,4.091,35.0,35.0,0.0,0.0,0.0,3.932,46.0,46.0,8833.909,75151.0,75151.0,0.0,213.0,213.0,571.958,6601.0,6601.0
2020-01-01,3.176,29.0,29.0,0.0,0.0,0.0,2.578,29.0,29.0,1894.824,17301.0,17301.0,0.0,60.0,60.0,925.361,11339.0,11339.0
2020-02-01,4.426,41.0,41.0,0.0,0.0,0.0,2.753,35.0,35.0,1479.574,13573.0,13573.0,0.0,9.0,9.0,728.974,8932.0,8932.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2.139,29.0,29.0,276.0,2625.0,2625.0,0.0,0.0,0.0,322.897,3956.0,3956.0
2020-04-01,2.409,23.0,23.0,0.0,0.0,0.0,2.377,29.0,29.0,266.591,2568.0,2568.0,0.0,0.0,0.0,373.199,4573.0,4573.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.663,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,263.119,3224.0,3224.0
2020-06-01,2.61,23.0,23.0,0.0,0.0,0.0,1.615,17.0,17.0,4484.39,39860.0,39860.0,0.0,268.0,268.0,700.848,8588.0,8588.0
2020-07-01,1.941,17.0,17.0,0.0,0.0,0.0,1.919,23.0,23.0,8753.059,78470.0,78470.0,0.0,839.0,839.0,1395.339,17096.0,17096.0
2020-08-01,3.25,29.0,29.0,0.0,0.0,0.0,1.81,23.0,23.0,10862.75,96930.0,96930.0,0.0,1103.0,1103.0,1176.242,14412.0,14412.0
2020-09-01,2.58,23.0,23.0,0.0,0.0,0.0,2.053,23.0,23.0,2470.42,22217.0,22217.0,0.0,177.0,177.0,684.669,8390.0,8390.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3.223,41.0,41.0,4028.0,33542.0,33542.0,0.0,153.0,153.0,745.442,9134.0,9134.0
2020-11-01,95.834,870.0,870.0,0.0,0.0,0.0,3.245,41.0,41.0,2430.166,22062.0,22062.0,0.0,144.0,144.0,544.406,6670.0,6670.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,18.174,220.0,220.0,1518.0,16047.0,16047.0,0.0,54.0,54.0,795.955,9752.0,9752.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,7.147,87.0,87.0,270.0,2626.0,2626.0,0.0,0.0,0.0,814.803,9671.0,9671.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,15.814,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,706.076,8379.0,8379.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,3.99,46.0,46.0,2054.0,17410.0,17410.0,0.0,86.0,86.0,443.325,5261.0,5261.0
2021-04-01,2.522,29.0,29.0,0.0,0.0,0.0,2.05,23.0,23.0,191.478,2202.0,2202.0,0.0,20.0,20.0,312.883,3713.0,3713.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.773,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,328.589,3899.0,3899.0
2021-06-01,2.559,23.0,23.0,0.0,0.0,0.0,1.736,23.0,23.0,6733.441,61055.0,61055.0,0.0,618.0,618.0,767.024,9103.0,9103.0
2021-07-01,3.103,29.0,29.0,0.0,0.0,0.0,2.62,29.0,29.0,3989.897,37287.0,37287.0,0.0,333.0,333.0,730.739,8672.0,8672.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,3.123,35.0,35.0,10405.0,93226.0,93226.0,0.0,854.0,854.0,850.806,10097.0,10097.0
2021-09-01,1.932,17.0,17.0,0.0,0.0,0.0,1.998,23.0,23.0,4386.068,39495.0,39495.0,0.0,276.0,276.0,488.831,5801.0,5801.0
2021-10-01,62.361,557.0,557.0,0.0,0.0,0.0,3.464,41.0,41.0,2286.639,20417.0,20417.0,0.0,99.0,99.0,546.498,6486.0,6486.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,4.196,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,376.271,4466.0,4466.0
2021-12-01,2.481,23.0,23.0,0.0,0.0,0.0,18.066,215.0,215.0,987.519,9233.0,9233.0,0.0,0.0,0.0,477.178,5663.0,5663.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,160.555,1926.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.394,14549.0,14549.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,23.035,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,998.134,11910.0,11910.0
2022-03-01,2.541,23.0,23.0,0.0,0.0,0.0,3.109,35.0,35.0,878.459,8020.0,8020.0,0.0,4.0,4.0,919.78,10975.0,10975.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.561,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,957.971,11431.0,11431.0
2022-05-01,0.666,6.0,6.0,0.0,0.0,0.0,1.088,12.0,12.0,3606.334,31411.0,31411.0,0.0,21.0,21.0,1172.577,13992.0,13992.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,8.158,99.0,99.0,748.0,5947.0,5947.0,0.0,41.0,41.0,1010.437,12057.0,12057.0
2022-07-01,1.947,17.0,17.0,0.0,0.0,0.0,5.02,58.0,58.0,15653.053,139908.0,139908.0,0.0,1550.0,1550.0,1933.267,23068.0,23068.0
2022-08-01,5.677,52.0,52.0,0.0,0.0,0.0,1.496,17.0,17.0,17303.323,159108.0,159108.0,0.0,1689.0,1689.0,1942.791,23182.0,23182.0
2022-09-01,2.85,23.0,23.0,0.0,0.0,0.0,3.0,35.0,35.0,3201.15,26060.0,26060.0,0.0,49.0,49.0,882.425,10530.0,10530.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2.331,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,606.521,7237.0,7237.0
2022-11-01,39.214,336.0,336.0,0.0,0.0,0.0,2.639,29.0,29.0,2207.786,18940.0,18940.0,0.0,94.0,94.0,967.903,11550.0,11550.0
2022-12-01,1924.214,18195.0,18195.0,0.0,0.0,0.0,55.346,661.0,661.0,748.786,7080.0,7080.0,0.0,3.0,3.0,1267.462,15124.0,15124.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,5.609,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,768.82,9433.0,9433.0
2023-02-01,163.27,1560.0,1560.0,0.0,0.0,0.0,37.478,458.0,458.0,941.73,8999.0,8999.0,0.0,13.0,13.0,821.604,10082.0,10082.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,4.311,52.0,52.0,600.0,5632.0,5632.0,0.0,0.0,0.0,668.95,8209.0,8209.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,3.575,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,705.38,8655.0,8655.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2.463,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,721.236,8850.0,8850.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.794,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,735.112,9020.0,9020.0
2023-07-01,1.921,17.0,17.0,0.0,0.0,0.0,3.554,46.0,46.0,10079.079,91287.0,91287.0,0.0,606.0,606.0,1264.388,15515.0,15515.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2.459,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,894.504,10976.0,10976.0
2023-09-01,2.788,23.0,23.0,0.0,0.0,0.0,4.074,52.0,52.0,7333.212,61023.0,61023.0,0.0,613.0,613.0,825.264,10126.0,10126.0
2023-10-01,3.211,29.0,29.0,0.0,0.0,0.0,4.981,64.0,64.0,4436.789,40073.0,40073.0,0.0,60.0,60.0,748.534,9185.0,9185.0
2023-11-01,88.803,626.0,626.0,0.0,0.0,0.0,5.066,64.0,64.0,747.197,5271.0,5271.0,0.0,2.0,2.0,725.451,8901.0,8901.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,6.829,81.0,81.0,580.0,5679.0,5679.0,0.0,9.0,9.0,902.564,11075.0,11075.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2.11,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.619,12933.0,12933.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.079,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,708.722,8611.0,8611.0
2024-03-01,1.851,17.0,17.0,0.0,0.0,0.0,0.683,6.0,6.0,357.149,3357.0,3357.0,0.0,0.0,0.0,611.68,7431.0,7431.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.73,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,676.276,8217.0,8217.0
2024-05-01,3.279,29.0,29.0,0.0,0.0,0.0,0.821,12.0,12.0,825.721,7302.0,7302.0,0.0,1.0,1.0,599.631,7285.0,7285.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.099,23.0,23.0,3634.0,32816.0,32816.0,0.0,140.0,140.0,884.428,10746.0,10746.0
2024-07-01,3.514,29.0,29.0,0.0,0.0,0.0,2.481,29.0,29.0,13673.486,112844.0,112844.0,0.0,822.0,822.0,1676.05,20364.0,20364.0
2024-08-01,3.264,29.0,29.0,0.0,0.0,0.0,1.648,17.0,17.0,3673.736,32638.0,32638.0,0.0,272.0,272.0,1200.184,14582.0,14582.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.569,6.0,6.0,2232.0,20374.0,20374.0,0.0,174.0,174.0,710.981,8638.0,8638.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.676,6.0,6.0,8469.0,77280.0,77280.0,0.0,516.0,516.0,1026.64,12474.0,12474.0
2024-11-01,78.023,661.0,661.0,0.0,0.0,0.0,1.196,17.0,17.0,15894.977,134700.0,134700.0,0.0,711.0,711.0,1247.182,15153.0,15153.0
2024-12-01,64.499,447.0,447.0,0.0,0.0,0.0,8.822,104.0,104.0,2592.501,17951.0,17951.0,0.0,92.0,92.0,1016.693,12352.0,12352.0
