measured_on,"Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2016-10-01,1691.411,8244.0,63096.0
2016-11-01,1652.736,8056.0,61656.0
2016-12-01,1735.673,8460.0,64752.0
2017-01-01,1321.451,6441.0,48444.0
2017-02-01,1484.029,7234.0,54408.0
2017-03-01,1631.886,7954.0,59832.0
2017-04-01,1294.252,6309.0,47448.0
2017-05-01,1428.717,6964.0,52380.0
2017-06-01,1581.973,7711.0,57996.0
2017-07-01,1813.722,8841.0,66504.0
2017-08-01,1512.4,7372.0,55452.0
2017-09-01,1479.894,7213.0,54264.0
2017-10-01,1162.113,5664.0,42612.0
2017-11-01,1506.459,7343.0,55236.0
2017-12-01,1667.104,8126.0,61128.0
2018-01-01,1486.769,7247.0,57120.0
2018-02-01,1103.656,5380.0,42408.0
2018-03-01,1564.668,7627.0,60120.0
2018-04-01,1495.4,7289.0,57456.0
2018-05-01,1340.704,6535.0,51516.0
2018-06-01,1059.202,5163.0,40704.0
2018-07-01,1493.2,7278.0,57372.0
2018-08-01,1617.867,7886.0,62172.0
2018-09-01,1517.972,7399.0,58332.0
2018-10-01,1392.547,6788.0,53508.0
2018-11-01,1428.281,6962.0,54888.0
2018-12-01,1431.734,6979.0,55020.0
2019-01-01,1339.455,6529.0,48480.0
2019-02-01,1141.041,5562.0,41304.0
2019-03-01,1519.882,7408.0,55008.0
2019-04-01,1360.871,6633.0,49260.0
2019-05-01,1493.73,7281.0,54060.0
2019-06-01,1249.204,6089.0,45216.0
2019-07-01,1381.383,6733.0,49992.0
2019-08-01,1593.416,7767.0,57672.0
2019-09-01,1431.626,6978.0,51816.0
2019-10-01,1330.375,6485.0,48156.0
2019-11-01,1529.554,7455.0,55356.0
2019-12-01,1411.463,6880.0,51084.0
2020-01-01,1368.15,6669.0,52032.0
2020-02-01,1139.492,5554.0,43320.0
2020-03-01,1500.846,7316.0,57060.0
2020-04-01,1371.231,6684.0,52140.0
2020-05-01,1369.173,6674.0,52056.0
2020-06-01,1267.486,6178.0,48192.0
2020-07-01,1121.014,5464.0,42624.0
2020-08-01,1535.398,7484.0,58380.0
2020-09-01,1492.664,7276.0,56760.0
2020-10-01,1481.289,7220.0,56316.0
2020-11-01,1412.117,6883.0,53688.0
2020-12-01,1278.14,6230.0,48600.0
2021-01-01,1220.718,5950.0,48744.0
2021-02-01,1208.47,5890.0,48264.0
2021-03-01,1332.825,6497.0,53232.0
2021-04-01,1352.542,6593.0,54024.0
2021-05-01,1003.414,4891.0,40080.0
2021-06-01,1275.424,6217.0,50940.0
2021-07-01,1352.105,6591.0,54000.0
2021-08-01,1453.573,7085.0,58056.0
2021-09-01,1476.888,7199.0,58980.0
2021-10-01,1395.919,6804.0,55752.0
2021-11-01,1227.06,5981.0,49008.0
2021-12-01,1211.062,5903.0,48372.0
2022-01-01,1210.307,5899.0,46296.0
2022-02-01,1368.231,6669.0,52332.0
2022-03-01,1464.667,7139.0,56016.0
2022-04-01,1341.576,6539.0,51312.0
2022-05-01,1048.708,5112.0,40116.0
2022-06-01,1105.155,5387.0,42264.0
2022-07-01,1428.505,6963.0,54636.0
2022-08-01,1542.945,7521.0,59016.0
2022-09-01,1565.057,7629.0,59856.0
2022-10-01,1519.475,7406.0,58116.0
2022-11-01,1403.809,6843.0,53688.0
2022-12-01,1592.565,7763.0,60912.0
2023-01-01,1282.332,6250.0,50196.0
2023-02-01,1123.815,5478.0,43992.0
2023-03-01,1588.594,7743.0,62196.0
2023-04-01,1141.94,5566.0,44712.0
2023-05-01,1219.829,5946.0,47760.0
2023-06-01,1213.415,5915.0,47508.0
2023-07-01,1294.57,6310.0,50688.0
2023-08-01,1485.637,7241.0,58164.0
2023-09-01,1496.186,7293.0,58572.0
2023-10-01,1315.116,6410.0,51492.0
2023-11-01,1441.221,7025.0,56424.0
2023-12-01,1372.345,6689.0,53724.0
2024-01-01,1441.583,7027.0,53820.0
2024-02-01,1372.752,6691.0,51252.0
2024-03-01,1384.54,6749.0,51696.0
2024-04-01,1252.782,6106.0,46776.0
2024-05-01,1334.853,6506.0,49836.0
2024-06-01,1363.948,6648.0,50928.0
2024-07-01,1587.381,7737.0,59268.0
2024-08-01,1573.786,7671.0,58764.0
2024-09-01,1551.999,7565.0,57948.0
2024-10-01,1395.371,6801.0,52104.0
2024-11-01,1307.571,6373.0,48816.0
2024-12-01,1482.434,7226.0,55344.0
