measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2010-03-01,0.0,0.0,0.0,2165.457,27156.0,27156.0,,,
2010-04-01,0.0,0.0,0.0,1094.661,13728.0,13728.0,,,
2010-05-01,0.0,0.0,0.0,1848.58,23183.0,23183.0,,,
2010-06-01,0.0,0.0,0.0,2855.511,35810.0,35810.0,,,
2010-07-01,0.0,0.0,0.0,5089.036,63820.0,63820.0,,,
2010-08-01,0.0,0.0,0.0,5077.278,63672.0,63672.0,,,
2010-09-01,0.0,0.0,0.0,1491.415,18703.0,18703.0,,,
2010-10-01,0.0,0.0,0.0,1178.204,14775.0,14775.0,,,
2010-11-01,0.0,0.0,0.0,957.0930000000001,12003.0,12003.0,,,
2010-12-01,0.0,0.0,0.0,1377.0510000000002,17269.0,17269.0,,,
2011-01-01,0.0,0.0,0.0,1259.319,16074.0,16074.0,,,
2011-02-01,0.0,0.0,0.0,1288.552,16447.0,16447.0,,,
2011-03-01,0.0,0.0,0.0,1828.944,23344.0,23344.0,,,
2011-04-01,0.0,0.0,0.0,1166.216,14886.0,14886.0,,,
2011-05-01,0.0,0.0,0.0,1929.918,24634.0,24634.0,,,
2011-06-01,0.0,0.0,0.0,1538.624,19639.0,19639.0,,,
2011-07-01,0.0,0.0,0.0,3488.946,44533.0,44533.0,,,
2011-08-01,0.0,0.0,0.0,2455.48,31342.0,31342.0,,,
2011-09-01,0.0,0.0,0.0,680.069,8680.0,8680.0,,,
2011-10-01,0.0,0.0,0.0,1529.244,19519.0,19519.0,,,
2011-11-01,0.0,0.0,0.0,1727.547,22051.0,22051.0,,,
2011-12-01,0.0,0.0,0.0,2058.141,26270.0,26270.0,,,
2012-01-01,58.203,708.0,708.0,2819.942,34767.0,34767.0,,,
2012-02-01,54.496,673.0,673.0,3813.862,47022.0,47022.0,,,
2012-03-01,36.035,447.0,447.0,3047.441,37573.0,37573.0,,,
2012-04-01,22.444,278.0,278.0,3203.319,39494.0,39494.0,,,
2012-05-01,68.746,847.0,847.0,4635.674,57154.0,57154.0,,,
2012-06-01,82.161,1015.0,1015.0,4732.837,58352.0,58352.0,,,
2012-07-01,255.218,3149.0,3149.0,6720.239,82855.0,82855.0,,,
2012-08-01,42.187,522.0,522.0,3806.505,46931.0,46931.0,,,
2012-09-01,92.224,1137.0,1137.0,1976.566,24369.0,24369.0,,,
2012-10-01,82.253,1015.0,1015.0,1140.984,14067.0,14067.0,,,
2012-11-01,142.912,1763.0,1763.0,2376.549,29301.0,29301.0,,,
2012-12-01,39.261,481.0,481.0,2292.942,28270.0,28270.0,,,
2013-01-01,0.0,0.0,0.0,1907.562,25611.0,25611.0,,,
2013-02-01,0.0,0.0,0.0,1635.765,21960.0,21960.0,,,
2013-03-01,0.0,0.0,0.0,2072.212,27819.0,27819.0,,,
2013-04-01,0.0,0.0,0.0,1887.053,25334.0,25334.0,,,
2013-05-01,0.0,0.0,0.0,1188.145,15951.0,15951.0,,,
2013-06-01,0.0,0.0,0.0,1652.689,22187.0,22187.0,,,
2013-07-01,0.0,0.0,0.0,2479.705,33290.0,33290.0,,,
2013-08-01,0.0,0.0,0.0,2536.778,34056.0,34056.0,,,
2013-09-01,0.0,0.0,0.0,1626.116,21831.0,21831.0,,,
2013-10-01,0.0,0.0,0.0,1660.571,22293.0,22293.0,,,
2013-11-01,0.0,0.0,0.0,1450.593,19474.0,19474.0,,,
2013-12-01,0.0,0.0,0.0,1390.811,18672.0,18672.0,,,
2014-01-01,319.181,4896.0,4896.0,1055.72,16221.0,16221.0,,,
2014-02-01,133.071,2046.0,2046.0,839.949,12904.0,12904.0,,,
2014-03-01,236.425,3631.0,3631.0,733.369,11266.0,11266.0,,,
2014-04-01,59.576,918.0,918.0,838.965,12889.0,12889.0,,,
2014-05-01,109.364,1682.0,1682.0,1263.74,19415.0,19415.0,,,
2014-06-01,36.984,570.0,570.0,971.13,14919.0,14919.0,,,
2014-07-01,149.264,2291.0,2291.0,961.421,14771.0,14771.0,,,
2014-08-01,124.544,1915.0,1915.0,1296.306,19915.0,19915.0,,,
2014-09-01,43.909,673.0,673.0,907.275,13938.0,13938.0,,,
2014-10-01,90.763,1397.0,1397.0,1569.137,24107.0,24107.0,,,
2014-11-01,197.769,3038.0,3038.0,1181.404,18150.0,18150.0,,,
2014-12-01,94.523,1454.0,1454.0,1081.211,16611.0,16611.0,,,
2015-01-01,0.0,0.0,0.0,1588.666,19727.0,19727.0,,,
2015-02-01,0.0,0.0,0.0,1779.134,22093.0,22093.0,,,
2015-03-01,0.0,0.0,0.0,1805.906,22425.0,22425.0,,,
2015-04-01,0.0,0.0,0.0,1350.669,16773.0,16773.0,,,
2015-05-01,0.0,0.0,0.0,1453.614,18051.0,18051.0,,,
2015-06-01,0.0,0.0,0.0,1607.959,19968.0,19968.0,,,
2015-07-01,0.0,0.0,0.0,2133.781,26497.0,26497.0,,,
2015-08-01,0.0,0.0,0.0,1656.099,20565.0,20565.0,,,
2015-09-01,0.0,0.0,0.0,1708.487,21216.0,21216.0,,,
2015-10-01,0.0,0.0,0.0,1510.175,18753.0,18753.0,,,
2015-11-01,0.0,0.0,0.0,1510.971,18763.0,18763.0,,,
2015-12-01,0.0,0.0,0.0,1995.539,24780.0,24780.0,,,
2016-01-01,21.332,307.0,307.0,6736.233,96437.0,96437.0,,,
2016-02-01,40.291,574.0,574.0,6981.407,99949.0,99949.0,,,
2016-03-01,23.989,342.0,342.0,9052.275,129596.0,129596.0,,,
2016-04-01,25.215,360.0,360.0,6206.586,88855.0,88855.0,,,
2016-05-01,17.089,244.0,244.0,6125.147,87690.0,87690.0,,,
2016-06-01,14.185,203.0,203.0,7551.735,108113.0,108113.0,,,
2016-07-01,27.129,389.0,389.0,8512.018,121861.0,121861.0,,,
2016-08-01,40.813,586.0,586.0,9032.8,129317.0,129317.0,,,
2016-09-01,30.325,435.0,435.0,5044.027,72213.0,72213.0,,,
2016-10-01,13.405,191.0,191.0,3218.948,46084.0,46084.0,,,
2016-11-01,9.716,139.0,139.0,4262.696,61027.0,61027.0,,,
2016-12-01,15.646,226.0,226.0,4189.993,59986.0,59986.0,,,
2017-01-01,0.0,0.0,0.0,8374.425,104160.0,104160.0,,,
2017-02-01,0.0,0.0,0.0,7824.858,97325.0,97325.0,,,
2017-03-01,0.0,0.0,0.0,11205.879,139378.0,139378.0,,,
2017-04-01,0.0,0.0,0.0,5138.966,63918.0,63918.0,,,
2017-05-01,0.0,0.0,0.0,4906.99,61033.0,61033.0,,,
2017-06-01,0.0,0.0,0.0,9239.414,114919.0,114919.0,,,
2017-07-01,0.0,0.0,0.0,12670.874,157599.0,157599.0,,,
2017-08-01,0.0,0.0,0.0,11061.565,137583.0,137583.0,,,
2017-09-01,0.0,0.0,0.0,9120.323,113437.0,113437.0,,,
2017-10-01,0.0,0.0,0.0,8994.863,111878.0,111878.0,,,
2017-11-01,0.0,0.0,0.0,9240.651,114935.0,114935.0,,,
2017-12-01,0.0,0.0,0.0,9910.192,123262.0,123262.0,,,
2018-01-01,16.467,186.0,186.0,20054.033,229587.0,229587.0,,,
2018-02-01,10.583,122.0,122.0,21441.15,245468.0,245468.0,,,
2018-03-01,14.359,162.0,162.0,22047.941,252415.0,252415.0,,,
2018-04-01,14.719,168.0,168.0,10783.228,123452.0,123452.0,,,
2018-05-01,20.219,232.0,232.0,14588.389,167015.0,167015.0,,,
2018-06-01,14.019,162.0,162.0,17825.648,204077.0,204077.0,,,
2018-07-01,11.06,128.0,128.0,26575.735,304251.0,304251.0,,,
2018-08-01,13.574,157.0,157.0,27176.775,311132.0,311132.0,,,
2018-09-01,15.126,174.0,174.0,20895.869,239226.0,239226.0,,,
2018-10-01,15.183,174.0,174.0,19772.199,226361.0,226361.0,,,
2018-11-01,15.66,180.0,180.0,15686.274,179584.0,179584.0,,,
2018-12-01,14.828,168.0,168.0,20857.962,238792.0,238792.0,,,
2019-01-01,310.972,3840.0,3840.0,9240.678,114354.0,114354.0,,,
2019-02-01,297.615,3684.0,3684.0,8625.026,106736.0,106736.0,,,
2019-03-01,383.951,4753.0,4753.0,9334.681,115519.0,115519.0,,,
2019-04-01,300.631,3718.0,3718.0,9573.606,118476.0,118476.0,,,
2019-05-01,269.592,3335.0,3335.0,7406.472,91657.0,91657.0,,,
2019-06-01,419.09,5188.0,5188.0,9628.576,119156.0,119156.0,,,
2019-07-01,324.72,4021.0,4021.0,10991.066,136017.0,136017.0,,,
2019-08-01,250.056,3097.0,3097.0,10726.968,132749.0,132749.0,,,
2019-09-01,276.691,3422.0,3422.0,9339.522,115579.0,115579.0,,,
2019-10-01,279.28,3457.0,3457.0,10023.801,124047.0,124047.0,,,
2019-11-01,354.32,4387.0,4387.0,8986.072,111204.0,111204.0,,,
2019-12-01,265.03,3283.0,3283.0,10576.584,130888.0,130888.0,,,
2020-01-01,37.914,447.0,447.0,11411.02,132913.0,132913.0,,,
2020-02-01,27.588,320.0,320.0,10357.906,120644.0,120644.0,,,
2020-03-01,31.618,366.0,366.0,10950.286,127545.0,127545.0,,,
2020-04-01,22.367,261.0,261.0,9373.041,109173.0,109173.0,,,
2020-05-01,36.004,418.0,418.0,9232.144,107532.0,107532.0,,,
2020-06-01,42.216,494.0,494.0,10706.687,124706.0,124706.0,,,
2020-07-01,46.625,540.0,540.0,10569.041,123103.0,123103.0,,,
2020-08-01,45.369,529.0,529.0,13022.766,151683.0,151683.0,,,
2020-09-01,25.179,291.0,291.0,8240.466,95982.0,95982.0,,,
2020-10-01,31.869,372.0,372.0,9637.363,112251.0,112251.0,,,
2020-11-01,34.927,407.0,407.0,7222.638,84126.0,84126.0,,,
2020-12-01,37.33,436.0,436.0,8913.636,103822.0,103822.0,,,
2021-01-01,5381.706,115642.0,115642.0,8943.643,192185.0,192185.0,,,
2021-02-01,7960.899,171070.0,171070.0,5997.321,128873.0,128873.0,,,
2021-03-01,4867.783,104603.0,104603.0,7269.174,156203.0,156203.0,,,
2021-04-01,5616.495,120691.0,120691.0,7484.816,160837.0,160837.0,,,
2021-05-01,9432.11,202682.0,202682.0,6147.744,132105.0,132105.0,,,
2021-06-01,8744.41,187901.0,187901.0,9038.513,194223.0,194223.0,,,
2021-07-01,5934.582,127524.0,127524.0,9669.336,207778.0,207778.0,,,
2021-08-01,6362.471,136721.0,136721.0,9679.34,207993.0,207993.0,,,
2021-09-01,5652.813,121470.0,121470.0,6944.893,149234.0,149234.0,,,
2021-10-01,5743.68,123422.0,123422.0,8122.513,174539.0,174539.0,,,
2021-11-01,8001.961,171947.0,171947.0,6996.015,150333.0,150333.0,,,
2021-12-01,7411.447,159258.0,159258.0,7619.335,163728.0,163728.0,,,
2022-01-01,166.474,1888.0,1888.0,4741.589,53754.0,53754.0,,,
2022-02-01,266.038,3015.0,3015.0,7577.404,85903.0,85903.0,,,
2022-03-01,120.731,1371.0,1371.0,3438.716,38984.0,38984.0,,,
2022-04-01,632.271,7170.0,7170.0,18008.586,204158.0,204158.0,,,
2022-05-01,688.304,7803.0,7803.0,19604.525,222250.0,222250.0,,,
2022-06-01,1453.62,16477.0,16477.0,41402.551,469368.0,469368.0,,,
2022-07-01,1820.585,20637.0,20637.0,51854.578,587860.0,587860.0,,,
2022-08-01,391.694,4439.0,4439.0,11156.381,126477.0,126477.0,,,
2022-09-01,64.41,732.0,732.0,1834.543,20798.0,20798.0,,,
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-03-01,244.405,2986.0,2986.0,2593.192,31698.0,31698.0,,,
2023-04-01,368.378,4503.0,4503.0,3908.579,47776.0,47776.0,,,
2023-05-01,3146.496,38462.0,38462.0,33385.079,408085.0,408085.0,,,
2023-06-01,1859.591,22729.0,22729.0,19730.713,241180.0,241180.0,,,
2023-07-01,2115.325,25855.0,25855.0,22444.107,274348.0,274348.0,,,
2023-08-01,2777.595,33954.0,33954.0,29470.947,360241.0,360241.0,,,
2023-09-01,1620.277,19806.0,19806.0,17191.526,210142.0,210142.0,,,
2023-10-01,235.571,2882.0,2882.0,2499.469,30553.0,30553.0,,,
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-12-01,73.62,901.0,901.0,781.131,9548.0,9548.0,,,
2024-01-01,3809.467,63283.0,63283.0,8692.136,144390.0,144390.0,,,
2024-02-01,2520.225,41867.0,41867.0,7246.052,120366.0,120366.0,,,
2024-03-01,3745.351,62213.0,62213.0,8138.283,135187.0,135187.0,,,
2024-04-01,3884.219,64520.0,64520.0,5277.517,87666.0,87666.0,,,
2024-05-01,3788.504,62934.0,62934.0,7971.875,132423.0,132423.0,,,
2024-06-01,3203.451,53214.0,53214.0,9101.642,151190.0,151190.0,,,
2024-07-01,3216.201,53423.0,53423.0,9654.576,160375.0,160375.0,,,
2024-08-01,3394.456,56386.0,56386.0,9278.197,154123.0,154123.0,,,
2024-09-01,3805.21,63207.0,63207.0,7978.6,132534.0,132534.0,,,
2024-10-01,3245.713,53917.0,53917.0,6122.931,101709.0,101709.0,,,
2024-11-01,4117.194,68390.0,68390.0,7257.783,120561.0,120561.0,,,
2024-12-01,4168.002,69238.0,69238.0,8381.415,139226.0,139226.0,,,
