measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2007-09-01,0.0,0.0,0.0,564.253,6417.0,25119.0,,,
2007-10-01,0.0,0.0,0.0,340.24,3870.0,15147.0,,,
2007-11-01,0.0,0.0,0.0,79.431,903.0,3536.0,,,
2007-12-01,0.0,0.0,0.0,217.36800000000002,2472.0,9677.0,,,
2008-01-01,0.0,0.0,0.0,109.048,969.0,2047.0,,,
2008-02-01,0.0,0.0,0.0,38.121,339.0,715.0,,,
2008-03-01,0.0,0.0,0.0,56.003,497.0,1051.0,,,
2008-04-01,0.0,0.0,0.0,6.582000000000001,58.0,123.0,,,
2008-05-01,0.0,0.0,0.0,24.008000000000003,213.0,450.0,,,
2008-06-01,0.0,0.0,0.0,344.623,3061.0,6466.0,,,
2008-07-01,0.0,0.0,0.0,283.09200000000004,2515.0,5312.0,,,
2008-08-01,0.0,0.0,0.0,306.132,2719.0,5744.0,,,
2008-09-01,0.0,0.0,0.0,183.43200000000002,1629.0,3442.0,,,
2008-10-01,0.0,0.0,0.0,176.079,1564.0,3304.0,,,
2008-11-01,0.0,0.0,0.0,147.869,1313.0,2775.0,,,
2008-12-01,0.0,0.0,0.0,85.01100000000001,755.0,1595.0,,,
2009-01-01,0.0,0.0,0.0,75.32,669.0,1327.0,,,
2009-02-01,0.0,0.0,0.0,82.754,735.0,1456.0,,,
2009-03-01,0.0,0.0,0.0,121.884,1083.0,2145.0,,,
2009-04-01,0.0,0.0,0.0,51.548,458.0,907.0,,,
2009-05-01,0.0,0.0,0.0,78.584,698.0,1383.0,,,
2009-06-01,0.0,0.0,0.0,184.5,1639.0,3247.0,,,
2009-07-01,0.0,0.0,0.0,217.52800000000002,1932.0,3828.0,,,
2009-08-01,0.0,0.0,0.0,310.55600000000004,2759.0,5466.0,,,
2009-09-01,0.0,0.0,0.0,270.01800000000003,2398.0,4752.0,,,
2009-10-01,0.0,0.0,0.0,57.286,509.0,1008.0,,,
2009-11-01,0.0,0.0,0.0,103.30900000000001,918.0,1818.0,,,
2009-12-01,0.0,0.0,0.0,94.71300000000001,841.0,1667.0,,,
2010-01-01,0.0,0.0,0.0,709.364,6301.0,18272.0,,,
2010-02-01,0.0,0.0,0.0,508.65500000000003,4518.0,13102.0,,,
2010-03-01,0.0,0.0,0.0,344.00300000000004,3056.0,8861.0,,,
2010-04-01,0.0,0.0,0.0,445.32,3956.0,11471.0,,,
2010-05-01,0.0,0.0,0.0,874.6940000000001,7770.0,22531.0,,,
2010-06-01,0.0,0.0,0.0,1552.25,13788.0,39983.0,,,
2010-07-01,0.0,0.0,0.0,1674.249,14872.0,43126.0,,,
2010-08-01,0.0,0.0,0.0,1461.737,12984.0,37652.0,,,
2010-09-01,0.0,0.0,0.0,891.404,7918.0,22961.0,,,
2010-10-01,0.0,0.0,0.0,787.312,6993.0,20280.0,,,
2010-11-01,0.0,0.0,0.0,699.312,6212.0,18013.0,,,
2010-12-01,0.0,0.0,0.0,943.7,8383.0,24308.0,,,
2011-01-01,0.0,0.0,0.0,255.872,2273.0,7442.0,,,
2011-02-01,0.0,0.0,0.0,211.507,1879.0,6151.0,,,
2011-03-01,0.0,0.0,0.0,298.209,2649.0,8672.0,,,
2011-04-01,0.0,0.0,0.0,197.257,1752.0,5737.0,,,
2011-05-01,0.0,0.0,0.0,444.338,3947.0,12922.0,,,
2011-06-01,0.0,0.0,0.0,588.484,5227.0,17114.0,,,
2011-07-01,0.0,0.0,0.0,755.16,6708.0,21961.0,,,
2011-08-01,0.0,0.0,0.0,605.006,5374.0,17595.0,,,
2011-09-01,0.0,0.0,0.0,433.172,3848.0,12597.0,,,
2011-10-01,0.0,0.0,0.0,386.14,3430.0,11230.0,,,
2011-11-01,0.0,0.0,0.0,465.659,4136.0,13542.0,,,
2011-12-01,0.0,0.0,0.0,554.196,4923.0,16117.0,,,
2012-01-01,0.0,0.0,0.0,138.644,1232.0,4910.0,,,
2012-02-01,0.0,0.0,0.0,180.456,1603.0,6391.0,,,
2012-03-01,0.0,0.0,0.0,153.719,1365.0,5444.0,,,
2012-04-01,0.0,0.0,0.0,148.71,1321.0,5266.0,,,
2012-05-01,0.0,0.0,0.0,169.338,1504.0,5997.0,,,
2012-06-01,0.0,0.0,0.0,175.881,1562.0,6229.0,,,
2012-07-01,0.0,0.0,0.0,251.268,2232.0,8898.0,,,
2012-08-01,0.0,0.0,0.0,215.056,1910.0,7616.0,,,
2012-09-01,0.0,0.0,0.0,184.441,1638.0,6532.0,,,
2012-10-01,0.0,0.0,0.0,128.736,1144.0,4559.0,,,
2012-11-01,0.0,0.0,0.0,110.273,980.0,3905.0,,,
2012-12-01,0.0,0.0,0.0,171.478,1523.0,6073.0,,,
2013-01-01,0.0,0.0,0.0,41.52,369.0,2100.0,,,
2013-02-01,0.0,0.0,0.0,37.539,333.0,1898.0,,,
2013-03-01,0.0,0.0,0.0,40.65,361.0,2055.0,,,
2013-04-01,0.0,0.0,0.0,36.522,324.0,1847.0,,,
2013-05-01,0.0,0.0,0.0,40.174,357.0,2031.0,,,
2013-06-01,0.0,0.0,0.0,43.501,386.0,2199.0,,,
2013-07-01,0.0,0.0,0.0,47.747,424.0,2414.0,,,
2013-08-01,0.0,0.0,0.0,48.678,432.0,2461.0,,,
2013-09-01,0.0,0.0,0.0,46.097,409.0,2331.0,,,
2013-10-01,0.0,0.0,0.0,38.866,345.0,1965.0,,,
2013-11-01,0.0,0.0,0.0,39.858,354.0,2015.0,,,
2013-12-01,0.0,0.0,0.0,49.848,443.0,2520.0,,,
2014-01-01,0.0,0.0,0.0,70.33,625.0,1730.0,,,
2014-02-01,0.0,0.0,0.0,34.269,304.0,843.0,,,
2014-03-01,0.0,0.0,0.0,57.534,511.0,1415.0,,,
2014-04-01,0.0,0.0,0.0,61.771,549.0,1519.0,,,
2014-05-01,0.0,0.0,0.0,63.789,567.0,1569.0,,,
2014-06-01,0.0,0.0,0.0,80.166,712.0,1971.0,,,
2014-07-01,0.0,0.0,0.0,82.414,732.0,2027.0,,,
2014-08-01,0.0,0.0,0.0,81.821,727.0,2012.0,,,
2014-09-01,0.0,0.0,0.0,77.604,689.0,1908.0,,,
2014-10-01,0.0,0.0,0.0,49.094,436.0,1207.0,,,
2014-11-01,0.0,0.0,0.0,67.467,599.0,1659.0,,,
2014-12-01,0.0,0.0,0.0,85.741,762.0,2108.0,,,
2015-01-01,234.724,2085.0,5858.0,125.996,1119.0,3142.0,,,
2015-02-01,540.455,4801.0,13473.0,113.084,1004.0,2819.0,,,
2015-03-01,56.861,505.0,1415.0,108.667,965.0,2709.0,,,
2015-04-01,22.639,201.0,563.0,104.342,927.0,2601.0,,,
2015-05-01,75.745,673.0,1891.0,129.425,1150.0,3227.0,,,
2015-06-01,58.285,518.0,1456.0,138.468,1230.0,3452.0,,,
2015-07-01,41.207,366.0,1027.0,138.19,1227.0,3445.0,,,
2015-08-01,37.843,336.0,945.0,135.621,1205.0,3381.0,,,
2015-09-01,36.818,327.0,916.0,128.333,1140.0,3200.0,,,
2015-10-01,28.867,256.0,719.0,101.03,897.0,2519.0,,,
2015-11-01,79.909,710.0,1989.0,108.853,967.0,2714.0,,,
2015-12-01,49.645,441.0,1235.0,124.993,1110.0,3116.0,,,
2016-01-01,6.217,193.0,209.0,108.814,3375.0,3407.0,,,
2016-02-01,4.266,132.0,133.0,112.26,3482.0,3515.0,,,
2016-03-01,1.359,41.0,41.0,119.173,3697.0,3732.0,,,
2016-04-01,1.374,41.0,41.0,104.099,3229.0,3260.0,,,
2016-05-01,2.291,70.0,70.0,99.264,3079.0,3108.0,,,
2016-06-01,2.106,64.0,64.0,106.734,3311.0,3342.0,,,
2016-07-01,1.717,52.0,52.0,124.449,3860.0,3897.0,,,
2016-08-01,1.652,51.0,52.0,128.912,3999.0,4037.0,,,
2016-09-01,1.448,45.0,46.0,104.961,3256.0,3287.0,,,
2016-10-01,1.563,46.0,46.0,77.327,2399.0,2421.0,,,
2016-11-01,1.521,46.0,46.0,96.433,2991.0,3020.0,,,
2016-12-01,3.195,99.0,99.0,101.865,3160.0,3190.0,,,
2017-01-01,13.773,427.0,452.0,32.517,1009.0,1070.0,,,
2017-02-01,6.983,217.0,232.0,31.102,965.0,1024.0,,,
2017-03-01,9.161,284.0,302.0,34.161,1060.0,1125.0,,,
2017-04-01,9.219,286.0,302.0,24.121,748.0,794.0,,,
2017-05-01,10.282,319.0,336.0,28.99,899.0,954.0,,,
2017-06-01,6.687,207.0,220.0,31.752,985.0,1045.0,,,
2017-07-01,5.814,180.0,191.0,34.931,1083.0,1150.0,,,
2017-08-01,4.539,141.0,151.0,34.543,1071.0,1137.0,,,
2017-09-01,8.034,249.0,267.0,32.108,996.0,1057.0,,,
2017-10-01,11.107,345.0,365.0,29.06,901.0,957.0,,,
2017-11-01,16.855,523.0,557.0,30.972,961.0,1020.0,,,
2017-12-01,16.641,516.0,545.0,36.648,1137.0,1207.0,,,
2018-01-01,1285.419,19227.0,19227.0,44.883,671.0,671.0,,,
2018-02-01,48.94,731.0,731.0,41.775,625.0,625.0,,,
2018-03-01,106.791,1595.0,1595.0,47.537,711.0,711.0,,,
2018-04-01,70.589,1056.0,1056.0,33.575,502.0,502.0,,,
2018-05-01,99.921,1496.0,1496.0,40.542,607.0,607.0,,,
2018-06-01,92.198,1380.0,1380.0,48.195,721.0,721.0,,,
2018-07-01,66.915,1003.0,1003.0,56.656,848.0,848.0,,,
2018-08-01,88.798,1328.0,1328.0,54.519,816.0,816.0,,,
2018-09-01,52.169,783.0,783.0,50.41,754.0,754.0,,,
2018-10-01,45.65,684.0,684.0,48.804,730.0,730.0,,,
2018-11-01,96.256,1438.0,1438.0,46.979,703.0,703.0,,,
2018-12-01,134.478,2013.0,2013.0,45.001,673.0,673.0,,,
2019-01-01,0.0,0.0,93.0,0.0,0.0,1103.0,,,
2019-02-01,0.0,0.0,29.0,0.0,0.0,1143.0,,,
2019-03-01,0.0,0.0,52.0,0.0,0.0,1063.0,,,
2019-04-01,0.0,0.0,41.0,0.0,0.0,790.0,,,
2019-05-01,0.0,0.0,41.0,0.0,0.0,934.0,,,
2019-06-01,0.0,0.0,46.0,0.0,0.0,1048.0,,,
2019-07-01,0.0,0.0,23.0,0.0,0.0,1236.0,,,
2019-08-01,0.0,0.0,29.0,0.0,0.0,1216.0,,,
2019-09-01,0.0,0.0,17.0,0.0,0.0,1133.0,,,
2019-10-01,0.0,0.0,23.0,0.0,0.0,1045.0,,,
2019-11-01,0.0,0.0,29.0,0.0,0.0,928.0,,,
2019-12-01,0.0,0.0,41.0,0.0,0.0,1026.0,,,
2020-01-01,0.0,0.0,17.0,0.0,0.0,1632.0,,,
2020-02-01,0.0,0.0,12.0,0.0,0.0,1639.0,,,
2020-03-01,0.0,0.0,6.0,0.0,0.0,1427.0,,,
2020-04-01,0.0,0.0,12.0,0.0,0.0,838.0,,,
2020-05-01,0.0,0.0,23.0,0.0,0.0,1203.0,,,
2020-06-01,0.0,0.0,12.0,0.0,0.0,1357.0,,,
2020-07-01,0.0,0.0,12.0,0.0,0.0,1728.0,,,
2020-08-01,0.0,0.0,12.0,0.0,0.0,1590.0,,,
2020-09-01,0.0,0.0,12.0,0.0,0.0,1218.0,,,
2020-10-01,0.0,0.0,12.0,0.0,0.0,1131.0,,,
2020-11-01,0.0,0.0,12.0,0.0,0.0,1207.0,,,
2020-12-01,0.0,0.0,17.0,0.0,0.0,1608.0,,,
2021-01-01,0.0,0.0,116.0,0.0,0.0,206.0,,,
2021-02-01,0.0,0.0,220.0,0.0,0.0,153.0,,,
2021-03-01,0.0,0.0,122.0,0.0,0.0,156.0,,,
2021-04-01,0.0,0.0,46.0,0.0,0.0,112.0,,,
2021-05-01,0.0,0.0,52.0,0.0,0.0,145.0,,,
2021-06-01,0.0,0.0,75.0,0.0,0.0,184.0,,,
2021-07-01,0.0,0.0,52.0,0.0,0.0,248.0,,,
2021-08-01,0.0,0.0,46.0,0.0,0.0,245.0,,,
2021-09-01,0.0,0.0,46.0,0.0,0.0,197.0,,,
2021-10-01,0.0,0.0,29.0,0.0,0.0,194.0,,,
2021-11-01,0.0,0.0,41.0,0.0,0.0,240.0,,,
2021-12-01,0.0,0.0,52.0,0.0,0.0,229.0,,,
2022-01-01,42.176,655.0,655.0,82.691,1289.0,1289.0,,,
2022-02-01,4.975,75.0,75.0,79.103,1233.0,1233.0,,,
2022-03-01,17.805,278.0,278.0,70.793,1103.0,1103.0,,,
2022-04-01,16.298,255.0,255.0,45.411,708.0,708.0,,,
2022-05-01,22.889,360.0,360.0,58.04,905.0,905.0,,,
2022-06-01,15.083,238.0,238.0,82.381,1284.0,1284.0,,,
2022-07-01,14.597,226.0,226.0,97.782,1524.0,1524.0,,,
2022-08-01,4.793,75.0,75.0,96.269,1500.0,1500.0,,,
2022-09-01,6.067,93.0,93.0,75.178,1172.0,1172.0,,,
2022-10-01,12.94,203.0,203.0,69.802,1088.0,1088.0,,,
2022-11-01,16.924,261.0,261.0,78.806,1228.0,1228.0,,,
2022-12-01,162.983,2540.0,2540.0,89.214,1390.0,1390.0,,,
2023-01-01,0.0,0.0,766.0,0.0,0.0,554.0,,,
2023-02-01,0.0,0.0,603.0,0.0,0.0,479.0,,,
2023-03-01,0.0,0.0,957.0,0.0,0.0,446.0,,,
2023-04-01,0.0,0.0,1003.0,0.0,0.0,372.0,,,
2023-05-01,0.0,0.0,232.0,0.0,0.0,409.0,,,
2023-06-01,0.0,0.0,679.0,0.0,0.0,451.0,,,
2023-07-01,0.0,0.0,887.0,0.0,0.0,577.0,,,
2023-08-01,0.0,0.0,632.0,0.0,0.0,583.0,,,
2023-09-01,0.0,0.0,487.0,0.0,0.0,499.0,,,
2023-10-01,0.0,0.0,510.0,0.0,0.0,382.0,,,
2023-11-01,0.0,0.0,957.0,0.0,0.0,445.0,,,
2023-12-01,0.0,0.0,679.0,0.0,0.0,451.0,,,
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
