measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2013-03-01,286.437,6803.0,6803.0
2013-04-01,336.967,7998.0,7998.0
2013-05-01,208.129,4942.0,4942.0
2013-06-01,137.489,3265.0,3265.0
2013-07-01,207.587,4930.0,4930.0
2013-08-01,349.752,8306.0,8306.0
2013-09-01,58.615,1392.0,1392.0
2013-10-01,74.528,1769.0,1769.0
2013-11-01,149.311,3544.0,3544.0
2013-12-01,227.966,5411.0,5411.0
2014-01-01,14.989,347.0,347.0
2014-02-01,8.573,198.0,198.0
2014-03-01,26.612,605.0,605.0
2014-04-01,70.748,1617.0,1617.0
2014-05-01,28.296,644.0,644.0
2014-06-01,24.013,550.0,550.0
2014-07-01,22.467,512.0,512.0
2014-08-01,20.057,457.0,457.0
2014-09-01,5.106,116.0,116.0
2014-10-01,12.838,292.0,292.0
2014-11-01,19.827,451.0,451.0
2014-12-01,11.474,264.0,264.0
2015-01-01,0.165,406.0,406.0
2015-02-01,0.087,209.0,209.0
2015-03-01,0.046,110.0,110.0
2015-04-01,0.083,203.0,203.0
2015-05-01,0.051,122.0,122.0
2015-06-01,0.13,313.0,313.0
2015-07-01,0.049,122.0,122.0
2015-08-01,0.05,122.0,122.0
2015-09-01,0.061,151.0,151.0
2015-10-01,0.063,151.0,151.0
2015-11-01,0.181,441.0,441.0
2015-12-01,0.034,81.0,81.0
2016-01-01,-4.751,58.0,58.0
2016-02-01,-1.87,23.0,23.0
2016-03-01,-4.088,46.0,46.0
2016-04-01,-5.095,64.0,64.0
2016-05-01,-2.717,35.0,35.0
2016-06-01,-9.274,110.0,110.0
2016-07-01,-28.111,336.0,336.0
2016-08-01,-20.782,249.0,249.0
2016-09-01,-2.777,35.0,35.0
2016-10-01,-7.599,93.0,93.0
2016-11-01,-9.719,116.0,116.0
2016-12-01,-5.217,64.0,64.0
2017-01-01,-7.409,6.0,6.0
2017-02-01,-14.569,23.0,23.0
2017-03-01,-22.625,35.0,35.0
2017-04-01,-13.797,23.0,23.0
2017-05-01,-8.425,12.0,12.0
2017-06-01,-5.844,12.0,12.0
2017-07-01,-5.094,6.0,6.0
2017-08-01,-6.066,12.0,12.0
2017-09-01,-5.877,12.0,12.0
2017-10-01,-3.456,6.0,6.0
2017-11-01,-6.199,12.0,12.0
2017-12-01,-6.639,12.0,12.0
2018-01-01,-18.619,93.0,93.0
2018-02-01,-2.05,12.0,12.0
2018-03-01,-4.161,23.0,23.0
2018-04-01,-5.795,29.0,29.0
2018-05-01,-8.25,41.0,41.0
2018-06-01,-8.091,41.0,41.0
2018-07-01,-4.355,23.0,23.0
2018-08-01,-9.501,52.0,52.0
2018-09-01,-14.274,75.0,75.0
2018-10-01,-6.825,35.0,35.0
2018-11-01,-2.809,17.0,17.0
2018-12-01,-7.27,41.0,41.0
2019-01-01,-3.925,35.0,35.0
2019-02-01,-6.088,46.0,46.0
2019-03-01,-15.072,116.0,116.0
2019-04-01,-10.498,81.0,81.0
2019-05-01,-9.094,70.0,70.0
2019-06-01,-10.985,87.0,87.0
2019-07-01,-25.584,203.0,203.0
2019-08-01,-24.911,197.0,197.0
2019-09-01,-7.737,64.0,64.0
2019-10-01,-17.462,139.0,139.0
2019-11-01,-6.736,52.0,52.0
2019-12-01,-11.908,93.0,93.0
2020-01-01,-16.513,6.0,6.0
2020-02-01,-12.793,6.0,6.0
2020-03-01,-6.891,6.0,6.0
2020-04-01,-6.935,6.0,6.0
2020-05-01,-12.091,6.0,6.0
2020-06-01,-12.917,6.0,6.0
2020-07-01,-11.07,6.0,6.0
2020-08-01,-9.441,6.0,6.0
2020-09-01,-8.66,6.0,6.0
2020-10-01,-11.497,6.0,6.0
2020-11-01,-5.802,6.0,6.0
2020-12-01,-10.39,6.0,6.0
2021-01-01,-7.963,0.0,0.0
2021-02-01,-19.53,0.0,0.0
2021-03-01,-6.978,0.0,0.0
2021-04-01,-7.26,0.0,0.0
2021-05-01,-8.522,0.0,0.0
2021-06-01,-10.859,0.0,0.0
2021-07-01,-5.736,0.0,0.0
2021-08-01,-6.937,0.0,0.0
2021-09-01,-5.386,0.0,0.0
2021-10-01,-9.68,0.0,0.0
2021-11-01,-3.227,0.0,0.0
2021-12-01,-8.922,0.0,0.0
2022-01-01,-5.0,0.0,0.0
2022-02-01,-3.433,0.0,0.0
2022-03-01,-28.696,0.0,0.0
2022-04-01,-4.648,0.0,0.0
2022-05-01,-3.214,0.0,0.0
2022-06-01,-3.892,0.0,0.0
2022-07-01,-4.173,0.0,0.0
2022-08-01,-4.643,0.0,0.0
2022-09-01,-6.093,0.0,0.0
2022-10-01,-4.327,0.0,0.0
2022-11-01,-4.748,0.0,0.0
2022-12-01,-14.133,0.0,0.0
2023-01-01,-6.863,1636.0,1636.0
2023-02-01,-6.353,1520.0,1520.0
2023-03-01,-6.969,1665.0,1665.0
2023-04-01,-9.102,2175.0,2175.0
2023-05-01,-9.66,2308.0,2308.0
2023-06-01,-7.116,1699.0,1699.0
2023-07-01,-7.656,1827.0,1827.0
2023-08-01,-12.259,2929.0,2929.0
2023-09-01,-5.183,1235.0,1235.0
2023-10-01,-5.867,1404.0,1404.0
2023-11-01,-5.341,1276.0,1276.0
2023-12-01,-4.631,1108.0,1108.0
2024-01-01,-5.823,1392.0,1392.0
2024-02-01,-5.096,1218.0,1218.0
2024-03-01,-4.713,1125.0,1125.0
2024-04-01,-31.554,7540.0,7540.0
2024-05-01,-8.272,1978.0,1978.0
2024-06-01,-3.696,882.0,882.0
2024-07-01,-3.938,940.0,940.0
2024-08-01,-6.965,1665.0,1665.0
2024-09-01,-5.538,1322.0,1322.0
2024-10-01,-4.268,1021.0,1021.0
2024-11-01,-3.266,777.0,777.0
2024-12-01,-3.871,922.0,922.0
