measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2017-11-01,2.616,47.0,47.0
2017-12-01,1.278,24.0,24.0
2018-01-01,2.239,46.0,46.0
2018-02-01,1.441,29.0,29.0
2018-03-01,1.595,29.0,29.0
2018-04-01,2.132,40.0,40.0
2018-05-01,5.621,109.0,109.0
2018-06-01,8.611,161.0,161.0
2018-07-01,1.875,35.0,35.0
2018-08-01,5.034,98.0,98.0
2018-09-01,4.053,75.0,75.0
2018-10-01,5.711,109.0,109.0
2018-11-01,2.421,46.0,46.0
2018-12-01,1.267,23.0,23.0
2019-01-01,1.273,28.0,28.0
2019-02-01,4.059,77.0,77.0
2019-03-01,0.957,17.0,17.0
2019-04-01,3.121,61.0,61.0
2019-05-01,5.28,99.0,99.0
2019-06-01,2.463,44.0,44.0
2019-07-01,1.42,28.0,28.0
2019-08-01,1.746,33.0,33.0
2019-09-01,3.276,61.0,61.0
2019-10-01,5.688,110.0,110.0
2019-11-01,4.094,77.0,77.0
2019-12-01,2.623,50.0,50.0
2020-01-01,0.838,11.0,11.0
2020-02-01,1.099,22.0,22.0
2020-03-01,0.099,0.0,0.0
2020-04-01,0.454,11.0,11.0
2020-05-01,2.891,56.0,56.0
2020-06-01,1.915,33.0,33.0
2020-07-01,0.801,17.0,17.0
2020-08-01,3.38,61.0,61.0
2020-09-01,0.834,17.0,17.0
2020-10-01,1.026,17.0,17.0
2020-11-01,0.586,11.0,11.0
2020-12-01,2.077,39.0,39.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.645,6.0,6.0
2022-02-01,1.03,17.0,17.0
2022-03-01,0.934,17.0,17.0
2022-04-01,0.507,11.0,11.0
2022-05-01,0.811,17.0,17.0
2022-06-01,1.673,33.0,33.0
2022-07-01,0.639,11.0,11.0
2022-08-01,1.786,33.0,33.0
2022-09-01,2.682,50.0,50.0
2022-10-01,2.312,44.0,44.0
2022-11-01,1.478,28.0,28.0
2022-12-01,1.503,28.0,28.0
2023-01-01,5.281,105.0,105.0
2023-02-01,3.675,66.0,66.0
2023-03-01,3.676,66.0,66.0
2023-04-01,4.271,83.0,83.0
2023-05-01,2.687,50.0,50.0
2023-06-01,6.805,127.0,127.0
2023-07-01,4.024,77.0,77.0
2023-08-01,6.254,116.0,116.0
2023-09-01,2.765,50.0,50.0
2023-10-01,2.902,55.0,55.0
2023-11-01,5.771,110.0,110.0
2023-12-01,1.889,33.0,33.0
2024-01-01,5.429,116.0,116.0
2024-02-01,2.32,44.0,44.0
2024-03-01,2.557,50.0,50.0
2024-04-01,4.371,88.0,88.0
2024-05-01,5.931,121.0,121.0
2024-06-01,2.084,44.0,44.0
2024-07-01,5.575,110.0,110.0
2024-08-01,6.624,132.0,132.0
2024-09-01,3.816,77.0,77.0
2024-10-01,1.86,39.0,39.0
2024-11-01,4.495,88.0,88.0
2024-12-01,4.918,99.0,99.0
