measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2011-09-01,1.005,12.0,12.0,1.424,18.0,18.0,,,,0.0,0.0,0.0
2011-10-01,0.313,6.0,6.0,0.443,6.0,6.0,,,,0.0,0.0,0.0
2011-11-01,1.722,24.0,24.0,2.439,30.0,30.0,,,,0.0,0.0,0.0
2011-12-01,10.854,150.0,150.0,15.377,186.0,186.0,,,,0.0,0.0,0.0
2012-01-01,0.212,6.0,6.0,0.177,0.0,0.0,,,,0.0,0.0,0.0
2012-02-01,2.101,42.0,42.0,1.778,36.0,36.0,,,,0.0,0.0,0.0
2012-03-01,0.499,6.0,6.0,0.422,6.0,6.0,,,,0.0,0.0,0.0
2012-04-01,0.524,6.0,6.0,0.444,6.0,6.0,,,,0.0,0.0,0.0
2012-05-01,6.641,108.0,108.0,5.62,72.0,72.0,,,,0.0,0.0,0.0
2012-06-01,3.412,54.0,54.0,2.887,36.0,36.0,,,,0.0,0.0,0.0
2012-07-01,8.299,138.0,138.0,7.022,90.0,90.0,,,,0.0,0.0,0.0
2012-08-01,0.804,12.0,12.0,0.68,6.0,6.0,,,,0.0,0.0,0.0
2012-09-01,0.562,12.0,12.0,0.476,6.0,6.0,,,,0.0,0.0,0.0
2012-10-01,1.775,30.0,30.0,1.502,18.0,18.0,,,,0.0,0.0,0.0
2012-11-01,0.737,12.0,12.0,0.624,6.0,6.0,,,,0.0,0.0,0.0
2012-12-01,0.434,6.0,6.0,0.368,6.0,6.0,,,,0.0,0.0,0.0
2013-01-01,3.314,48.0,48.0,1.989,18.0,18.0,,,,0.0,0.0,0.0
2013-02-01,0.333,6.0,6.0,0.2,0.0,0.0,,,,0.0,0.0,0.0
2013-03-01,0.887,12.0,12.0,0.532,6.0,6.0,,,,0.0,0.0,0.0
2013-04-01,0.955,12.0,12.0,0.573,6.0,6.0,,,,0.0,0.0,0.0
2013-05-01,3.318,48.0,48.0,1.991,18.0,18.0,,,,0.0,0.0,0.0
2013-06-01,2.52,36.0,36.0,1.512,18.0,18.0,,,,0.0,0.0,0.0
2013-07-01,2.892,42.0,42.0,1.735,18.0,18.0,,,,0.0,0.0,0.0
2013-08-01,0.901,12.0,12.0,0.54,6.0,6.0,,,,0.0,0.0,0.0
2013-09-01,7.223,102.0,102.0,4.334,48.0,48.0,,,,0.0,0.0,0.0
2013-10-01,4.455,60.0,60.0,2.673,30.0,30.0,,,,0.0,0.0,0.0
2013-11-01,3.349,48.0,48.0,2.009,24.0,24.0,,,,0.0,0.0,0.0
2013-12-01,9.053,126.0,126.0,5.432,54.0,54.0,,,,0.0,0.0,0.0
2014-01-01,5.572,60.0,60.0,5.836,84.0,84.0,,,,0.0,0.0,0.0
2014-02-01,3.132,36.0,36.0,3.281,48.0,48.0,,,,0.0,0.0,0.0
2014-03-01,5.98,66.0,66.0,6.265,90.0,90.0,,,,0.0,0.0,0.0
2014-04-01,0.846,12.0,12.0,0.886,12.0,12.0,,,,0.0,0.0,0.0
2014-05-01,0.81,6.0,6.0,0.849,12.0,12.0,,,,0.0,0.0,0.0
2014-06-01,0.957,12.0,12.0,1.003,12.0,12.0,,,,0.0,0.0,0.0
2014-07-01,0.764,6.0,6.0,0.8,12.0,12.0,,,,0.0,0.0,0.0
2014-08-01,0.382,6.0,6.0,0.401,6.0,6.0,,,,0.0,0.0,0.0
2014-09-01,0.235,0.0,0.0,0.246,6.0,6.0,,,,0.0,0.0,0.0
2014-10-01,0.648,6.0,6.0,0.679,12.0,12.0,,,,0.0,0.0,0.0
2014-11-01,0.445,6.0,6.0,0.466,6.0,6.0,,,,0.0,0.0,0.0
2014-12-01,0.809,6.0,6.0,0.848,12.0,12.0,,,,0.0,0.0,0.0
2015-01-01,0.41,19.0,19.0,0.41,37.0,37.0,,,,0.0,0.0,0.0
2015-02-01,1.37,37.0,37.0,1.37,93.0,93.0,,,,0.0,0.0,0.0
2015-03-01,2.109,56.0,56.0,2.109,143.0,143.0,,,,0.0,0.0,0.0
2015-04-01,0.287,6.0,6.0,0.287,19.0,19.0,,,,0.0,0.0,0.0
2015-05-01,1.316,37.0,37.0,1.316,93.0,93.0,,,,0.0,0.0,0.0
2015-06-01,0.549,12.0,12.0,0.549,37.0,37.0,,,,0.0,0.0,0.0
2015-07-01,0.577,19.0,19.0,0.577,37.0,37.0,,,,0.0,0.0,0.0
2015-08-01,0.663,19.0,19.0,0.663,43.0,43.0,,,,0.0,0.0,0.0
2015-09-01,0.983,25.0,25.0,0.983,68.0,68.0,,,,0.0,0.0,0.0
2015-10-01,0.487,12.0,12.0,0.487,31.0,31.0,,,,0.0,0.0,0.0
2015-11-01,0.639,19.0,19.0,0.639,43.0,43.0,,,,0.0,0.0,0.0
2015-12-01,0.61,19.0,19.0,0.61,43.0,43.0,,,,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.325,6.0,6.0,,,,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.268,6.0,6.0,,,,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.119,0.0,0.0,,,,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.216,6.0,6.0,,,,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.257,6.0,6.0,,,,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.559,6.0,6.0,,,,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.847,18.0,18.0,,,,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.451,12.0,12.0,,,,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.161,6.0,6.0,,,,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.748,18.0,18.0,,,,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.24,6.0,6.0,,,,0.0,0.0,0.0
2016-12-01,0.0,18.0,18.0,0.709,12.0,12.0,,,,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,2.422,24.0,24.0,,,,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.901,12.0,12.0,,,,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.316,6.0,6.0,,,,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,2.236,30.0,30.0,,,,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,1.569,18.0,18.0,,,,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,5.983,72.0,72.0,,,,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,4.068,48.0,48.0,,,,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,2.066,24.0,24.0,,,,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,1.761,24.0,24.0,,,,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,3.882,48.0,48.0,,,,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,1.878,24.0,24.0,,,,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.918,12.0,12.0,,,,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.318,6.0,6.0,,,,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,1.015,12.0,12.0,,,,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.239,0.0,0.0,,,,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.78,6.0,6.0,,,,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,1.32,12.0,12.0,,,,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.616,6.0,6.0,,,,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.355,6.0,6.0,,,,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.436,6.0,6.0,,,,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.819,6.0,6.0,,,,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,1.422,12.0,12.0,,,,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,1.024,12.0,12.0,,,,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.656,6.0,6.0,,,,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,2.195,24.0,24.0,,,,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,2.886,36.0,36.0,,,,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.26,6.0,6.0,,,,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,1.193,12.0,12.0,,,,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,7.589,96.0,96.0,,,,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,5.028,66.0,66.0,,,,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,2.102,24.0,24.0,,,,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,8.872,114.0,114.0,,,,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,2.189,30.0,30.0,,,,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,2.694,36.0,36.0,,,,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,1.539,18.0,18.0,,,,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,5.453,66.0,66.0,,,,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,6.651,84.0,84.0,,,,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,5.789,72.0,72.0,,,,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,1.914,24.0,24.0,,,,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,13.543,162.0,162.0,,,,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,3.024,36.0,36.0,,,,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,12.789,156.0,156.0,,,,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,4.008,48.0,48.0,,,,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,3.652,42.0,42.0,,,,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,3.231,36.0,36.0,,,,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,7.18,84.0,84.0,,,,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,6.101,72.0,72.0,,,,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,9.118,108.0,108.0,,,,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,3.161,42.0,42.0,,,,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,5.049,72.0,72.0,,,,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,4.577,66.0,66.0,,,,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,2.484,36.0,36.0,,,,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,3.973,54.0,54.0,,,,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,8.196,114.0,114.0,,,,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,3.131,42.0,42.0,,,,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,8.751,120.0,120.0,,,,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,13.139,180.0,180.0,,,,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,11.33,156.0,156.0,,,,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,7.243,102.0,102.0,,,,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,7.366,102.0,102.0,,,,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,4.037,60.0,60.0,,,,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,2.809,42.0,42.0,,,,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,2.81,42.0,42.0,,,,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,3.265,48.0,48.0,,,,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,2.054,30.0,30.0,,,,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,5.201,72.0,72.0,,,,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,3.076,42.0,42.0,,,,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,4.781,66.0,66.0,,,,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,2.114,30.0,30.0,,,,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,2.218,30.0,30.0,,,,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,4.411,60.0,60.0,,,,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,1.444,18.0,18.0,,,,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,5.643,108.0,108.0,,,,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,2.411,48.0,48.0,,,,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,2.658,48.0,48.0,,,,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,4.542,84.0,84.0,,,,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,6.163,114.0,114.0,,,,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0,2.166,42.0,42.0,,,,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,5.793,108.0,108.0,,,,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,6.884,132.0,132.0,,,,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,3.965,72.0,72.0,,,,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,1.933,36.0,36.0,,,,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,4.671,90.0,90.0,,,,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,5.111,96.0,96.0,,,,0.0,0.0,0.0
