measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-12-01,0.0,0.0,0.0,1283.0,4378.0,4378.0
2024-01-01,-73.0,0.0,0.0,1157.0,3948.0,3948.0
2024-02-01,-112.0,0.0,0.0,1886.0,6435.0,6435.0
2024-03-01,-37.0,0.0,0.0,2568.0,8762.0,8762.0
2024-04-01,-36.0,0.0,0.0,2822.0,9629.0,9629.0
2024-05-01,-21.0,0.0,0.0,3225.0,11004.0,11004.0
2024-06-01,-27.0,0.0,0.0,3376.0,11519.0,11519.0
2024-07-01,-80.0,0.0,0.0,2673.0,9120.0,9120.0
2024-08-01,-109.0,0.0,0.0,2566.0,8755.0,8755.0
2024-09-01,-94.0,0.0,0.0,1902.0,6490.0,6490.0
2024-10-01,-124.0,0.0,0.0,2291.0,7817.0,7817.0
2024-11-01,-73.0,0.0,0.0,1213.0,4139.0,4139.0
2024-12-01,-90.0,0.0,0.0,1064.0,3630.0,3630.0
