measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2009-10-01,8.311,149.0,149.0
2009-11-01,4.089,74.0,74.0
2009-12-01,11.222000000000001,198.0,198.0
2010-01-01,33.003,515.0,515.0
2010-02-01,20.941000000000003,329.0,329.0
2010-03-01,5.541,87.0,87.0
2010-04-01,14.723,236.0,236.0
2010-05-01,21.894000000000002,347.0,347.0
2010-06-01,12.216000000000001,192.0,192.0
2010-07-01,12.823,205.0,205.0
2010-08-01,16.167,254.0,254.0
2010-09-01,16.483,260.0,260.0
2010-10-01,24.547,391.0,391.0
2010-11-01,11.216000000000001,180.0,180.0
2010-12-01,12.446,198.0,198.0
2011-01-01,4.818,74.0,74.0
2011-02-01,5.307,87.0,87.0
2011-03-01,8.543,143.0,143.0
2011-04-01,8.502,136.0,136.0
2011-05-01,4.015,68.0,68.0
2011-06-01,2.696,43.0,43.0
2011-07-01,6.499,105.0,105.0
2011-08-01,3.411,56.0,56.0
2011-09-01,4.357,68.0,68.0
2011-10-01,1.357,25.0,25.0
2011-11-01,7.46,124.0,124.0
2011-12-01,47.035,769.0,769.0
2012-01-01,0.819,19.0,19.0
2012-02-01,8.163,136.0,136.0
2012-03-01,1.937,31.0,31.0
2012-04-01,2.037,31.0,31.0
2012-05-01,25.799,428.0,428.0
2012-06-01,13.254,217.0,217.0
2012-07-01,32.238,533.0,533.0
2012-08-01,3.124,50.0,50.0
2012-09-01,2.185,37.0,37.0
2012-10-01,6.893,112.0,112.0
2012-11-01,2.864,50.0,50.0
2012-12-01,1.687,25.0,25.0
2013-01-01,8.542,143.0,143.0
2013-02-01,0.859,12.0,12.0
2013-03-01,2.284,37.0,37.0
2013-04-01,2.461,37.0,37.0
2013-05-01,8.548,136.0,136.0
2013-06-01,6.492,105.0,105.0
2013-07-01,7.452,118.0,118.0
2013-08-01,2.321,37.0,37.0
2013-09-01,18.609,304.0,304.0
2013-10-01,11.479,186.0,186.0
2013-11-01,8.628,143.0,143.0
2013-12-01,23.325,378.0,378.0
2014-01-01,20.304,322.0,322.0
2014-02-01,11.414,174.0,174.0
2014-03-01,21.794,335.0,335.0
2014-04-01,3.083,50.0,50.0
2014-05-01,2.953,43.0,43.0
2014-06-01,3.489,56.0,56.0
2014-07-01,2.784,43.0,43.0
2014-08-01,1.393,19.0,19.0
2014-09-01,0.856,12.0,12.0
2014-10-01,2.361,37.0,37.0
2014-11-01,1.621,25.0,25.0
2014-12-01,2.948,43.0,43.0
2015-01-01,3.487,56.0,56.0
2015-02-01,11.643,174.0,174.0
2015-03-01,17.927,273.0,273.0
2015-04-01,2.441,37.0,37.0
2015-05-01,11.182,167.0,167.0
2015-06-01,4.667,68.0,68.0
2015-07-01,4.906,74.0,74.0
2015-08-01,5.638,87.0,87.0
2015-09-01,8.353,124.0,124.0
2015-10-01,4.141,62.0,62.0
2015-11-01,5.434,81.0,81.0
2015-12-01,5.181,81.0,81.0
2016-01-01,6.333,105.0,105.0
2016-02-01,5.198,87.0,87.0
2016-03-01,2.302,37.0,37.0
2016-04-01,4.183,68.0,68.0
2016-05-01,4.985,81.0,81.0
2016-06-01,10.838,180.0,180.0
2016-07-01,16.422,273.0,273.0
2016-08-01,8.757,143.0,143.0
2016-09-01,3.129,50.0,50.0
2016-10-01,14.505,242.0,242.0
2016-11-01,4.651,74.0,74.0
2016-12-01,13.757,229.0,229.0
2017-01-01,9.687,155.0,155.0
2017-02-01,3.606,62.0,62.0
2017-03-01,1.264,19.0,19.0
2017-04-01,8.944,149.0,149.0
2017-05-01,6.276,105.0,105.0
2017-06-01,23.93,391.0,391.0
2017-07-01,16.272,267.0,267.0
2017-08-01,8.266,136.0,136.0
2017-09-01,7.045,118.0,118.0
2017-10-01,15.527,254.0,254.0
2017-11-01,7.512,124.0,124.0
2017-12-01,3.671,62.0,62.0
2018-01-01,10.877,223.0,223.0
2018-02-01,7.001,149.0,149.0
2018-03-01,7.747,161.0,161.0
2018-04-01,10.354,217.0,217.0
2018-05-01,27.3,577.0,577.0
2018-06-01,41.823,880.0,880.0
2018-07-01,9.108,192.0,192.0
2018-08-01,24.45,515.0,515.0
2018-09-01,19.684,415.0,415.0
2018-10-01,27.739,583.0,583.0
2018-11-01,11.761,248.0,248.0
2018-12-01,6.156,130.0,130.0
2019-01-01,2.933,56.0,56.0
2019-02-01,9.359,149.0,149.0
2019-03-01,2.207,37.0,37.0
2019-04-01,7.196,112.0,112.0
2019-05-01,12.174,192.0,192.0
2019-06-01,5.679,93.0,93.0
2019-07-01,3.274,50.0,50.0
2019-08-01,4.024,62.0,62.0
2019-09-01,7.553,118.0,118.0
2019-10-01,13.114,205.0,205.0
2019-11-01,9.439,149.0,149.0
2019-12-01,6.048,93.0,93.0
2020-01-01,3.764,62.0,62.0
2020-02-01,4.947,87.0,87.0
2020-03-01,0.445,6.0,6.0
2020-04-01,2.044,37.0,37.0
2020-05-01,13.01,229.0,229.0
2020-06-01,8.62,155.0,155.0
2020-07-01,3.603,62.0,62.0
2020-08-01,15.21,273.0,273.0
2020-09-01,3.752,68.0,68.0
2020-10-01,4.619,81.0,81.0
2020-11-01,2.638,50.0,50.0
2020-12-01,9.348,167.0,167.0
2021-01-01,10.104,186.0,186.0
2021-02-01,8.796,155.0,155.0
2021-03-01,2.908,50.0,50.0
2021-04-01,20.579,366.0,366.0
2021-05-01,4.595,81.0,81.0
2021-06-01,19.433,341.0,341.0
2021-07-01,6.09,105.0,105.0
2021-08-01,5.55,99.0,99.0
2021-09-01,4.91,87.0,87.0
2021-10-01,10.909,192.0,192.0
2021-11-01,9.271,161.0,161.0
2021-12-01,13.855,242.0,242.0
2022-01-01,3.081,56.0,56.0
2022-02-01,4.923,87.0,87.0
2022-03-01,4.463,81.0,81.0
2022-04-01,2.422,43.0,43.0
2022-05-01,3.874,68.0,68.0
2022-06-01,7.991,143.0,143.0
2022-07-01,3.052,56.0,56.0
2022-08-01,8.532,149.0,149.0
2022-09-01,12.811,223.0,223.0
2022-10-01,11.047,192.0,192.0
2022-11-01,7.062,124.0,124.0
2022-12-01,7.182,124.0,124.0
2023-01-01,6.106,118.0,118.0
2023-02-01,4.25,74.0,74.0
2023-03-01,4.251,74.0,74.0
2023-04-01,4.939,87.0,87.0
2023-05-01,3.108,56.0,56.0
2023-06-01,7.869,143.0,143.0
2023-07-01,4.653,87.0,87.0
2023-08-01,7.232,130.0,130.0
2023-09-01,3.198,56.0,56.0
2023-10-01,3.356,62.0,62.0
2023-11-01,6.674,118.0,118.0
2023-12-01,2.184,37.0,37.0
2024-01-01,6.493,118.0,118.0
2024-02-01,2.775,50.0,50.0
2024-03-01,3.059,56.0,56.0
2024-04-01,5.228,93.0,93.0
2024-05-01,7.093,130.0,130.0
2024-06-01,2.493,43.0,43.0
2024-07-01,6.668,118.0,118.0
2024-08-01,7.923,143.0,143.0
2024-09-01,4.564,81.0,81.0
2024-10-01,2.225,37.0,37.0
2024-11-01,5.377,99.0,99.0
2024-12-01,5.882,105.0,105.0
