measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2021-05-01,9.121,292.0,292.0
2021-06-01,14.199,458.0,458.0
2021-07-01,17.38,561.0,561.0
2021-08-01,11.98,383.0,383.0
2021-09-01,9.074,292.0,292.0
2021-10-01,3.295,109.0,109.0
2021-11-01,10.54,337.0,337.0
2021-12-01,29.593,950.0,950.0
2022-01-01,237.562,3466.0,3466.0
2022-02-01,315.07,4583.0,4583.0
2022-03-01,220.564,3209.0,3209.0
2022-04-01,280.276,4076.0,4076.0
2022-05-01,101.223,1471.0,1471.0
2022-06-01,229.937,3346.0,3346.0
2022-07-01,121.786,1773.0,1773.0
2022-08-01,145.372,2115.0,2115.0
2022-09-01,113.775,1653.0,1653.0
2022-10-01,414.152,6025.0,6025.0
2022-11-01,197.898,2879.0,2879.0
2022-12-01,229.385,3335.0,3335.0
2023-01-01,5.462,115.0,115.0
2023-02-01,4.876,109.0,109.0
2023-03-01,2.754,63.0,63.0
2023-04-01,4.007,92.0,92.0
2023-05-01,7.89,178.0,178.0
2023-06-01,9.492,212.0,212.0
2023-07-01,14.509,321.0,321.0
2023-08-01,5.231,115.0,115.0
2023-09-01,3.216,69.0,69.0
2023-10-01,6.424,144.0,144.0
2023-11-01,4.565,103.0,103.0
2023-12-01,4.574,103.0,103.0
2024-01-01,11.474,403.0,403.0
2024-02-01,9.895,346.0,346.0
2024-03-01,7.951,276.0,276.0
2024-04-01,8.788,305.0,305.0
2024-05-01,10.523,369.0,369.0
2024-06-01,11.421,397.0,397.0
2024-07-01,8.722,305.0,305.0
2024-08-01,7.827,271.0,271.0
2024-09-01,11.291,392.0,392.0
2024-10-01,9.318,323.0,323.0
2024-11-01,12.723,444.0,444.0
2024-12-01,9.067,317.0,317.0
