measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2011-11-01,331.0,4916.0,4916.0
2011-12-01,-107.0,0.0,0.0
2012-01-01,-80.0,0.0,0.0
2012-02-01,-91.0,0.0,0.0
2012-03-01,-78.0,0.0,0.0
2012-04-01,-66.0,0.0,0.0
2012-05-01,-61.0,0.0,0.0
2012-06-01,607.0,8938.0,8938.0
2012-07-01,1078.0,17146.0,17146.0
2012-08-01,-59.0,0.0,0.0
2012-09-01,-46.0,0.0,0.0
2012-10-01,-75.0,0.0,0.0
2012-11-01,-75.0,0.0,0.0
2012-12-01,-154.0,259.0,259.0
2013-01-01,-109.0,0.0,0.0
2013-02-01,-206.0,0.0,0.0
2013-03-01,-105.0,0.0,0.0
2013-04-01,-97.0,0.0,0.0
2013-05-01,-149.0,0.0,0.0
2013-06-01,-60.0,0.0,0.0
2013-07-01,-42.0,753.0,753.0
2013-08-01,68.0,1582.0,1582.0
2013-09-01,-45.0,0.0,0.0
2013-10-01,-77.0,0.0,0.0
2013-11-01,-75.0,0.0,0.0
2013-12-01,-144.0,0.0,0.0
2014-01-01,-139.0,0.0,0.0
2014-02-01,-87.0,12.0,12.0
2014-03-01,-42.0,1417.0,1417.0
2014-04-01,-82.0,0.0,0.0
2014-05-01,114.0,2517.0,2517.0
2014-06-01,-55.0,0.0,0.0
2014-07-01,-55.0,0.0,0.0
2014-08-01,-65.0,0.0,0.0
2014-09-01,-61.0,0.0,0.0
2014-10-01,2.0,958.0,958.0
2014-11-01,-86.0,0.0,0.0
2014-12-01,-118.0,0.0,0.0
2015-01-01,1.0,1464.0,1464.0
2015-02-01,-112.0,0.0,0.0
2015-03-01,-49.0,600.0,600.0
2015-04-01,36.0,1582.0,1582.0
2015-05-01,-66.0,0.0,0.0
2015-06-01,-57.0,0.0,0.0
2015-07-01,-66.0,0.0,0.0
2015-08-01,-56.0,0.0,0.0
2015-09-01,640.0,10713.0,10713.0
2015-10-01,-72.0,0.0,0.0
2015-11-01,-76.0,0.0,0.0
2015-12-01,-61.0,265.0,265.0
2016-01-01,-120.0,0.0,0.0
2016-02-01,-94.0,0.0,0.0
2016-03-01,-68.0,476.0,476.0
2016-04-01,76.0,2534.0,2534.0
2016-05-01,-53.0,0.0,0.0
2016-06-01,-53.0,0.0,0.0
2016-07-01,340.0,5733.0,5733.0
2016-08-01,269.0,5551.0,5551.0
2016-09-01,-2.0,923.0,923.0
2016-10-01,-65.0,0.0,0.0
2016-11-01,-59.0,0.0,0.0
2016-12-01,-108.0,547.0,547.0
2017-01-01,55.027,2552.0,2552.0
2017-02-01,11.392,529.0,529.0
2017-03-01,24.819,1147.0,1147.0
2017-04-01,28.993,1341.0,1341.0
2017-05-01,52.543,2428.0,2428.0
2017-06-01,23.943,1105.0,1105.0
2017-07-01,20.018,929.0,929.0
2017-08-01,15.005,694.0,694.0
2017-09-01,16.497,764.0,764.0
2017-10-01,26.728,1235.0,1235.0
2017-11-01,44.108,2040.0,2040.0
2017-12-01,46.927,2170.0,2170.0
2018-01-01,178.888,2934.0,2934.0
2018-02-01,188.974,3105.0,3105.0
2018-03-01,290.15,4763.0,4763.0
2018-04-01,160.943,2640.0,2640.0
2018-05-01,152.769,2511.0,2511.0
2018-06-01,142.204,2334.0,2334.0
2018-07-01,77.683,1276.0,1276.0
2018-08-01,94.814,1558.0,1558.0
2018-09-01,200.241,3287.0,3287.0
2018-10-01,127.899,2099.0,2099.0
2018-11-01,119.694,1964.0,1964.0
2018-12-01,110.741,1817.0,1817.0
2019-01-01,44.57,1641.0,1641.0
2019-02-01,41.499,1529.0,1529.0
2019-03-01,59.98,2211.0,2211.0
2019-04-01,34.899,1288.0,1288.0
2019-05-01,61.489,2264.0,2264.0
2019-06-01,52.652,1940.0,1940.0
2019-07-01,31.432,1158.0,1158.0
2019-08-01,41.44,1529.0,1529.0
2019-09-01,47.576,1752.0,1752.0
2019-10-01,50.362,1858.0,1858.0
2019-11-01,44.066,1623.0,1623.0
2019-12-01,47.035,1735.0,1735.0
2020-01-01,-23.33,588.0,588.0
2020-02-01,-24.255,612.0,612.0
2020-03-01,-20.724,523.0,523.0
2020-04-01,-23.502,594.0,594.0
2020-05-01,-27.086,682.0,682.0
2020-06-01,-32.652,823.0,823.0
2020-07-01,-16.66,417.0,417.0
2020-08-01,-27.006,676.0,676.0
2020-09-01,-20.684,517.0,517.0
2020-10-01,-25.807,647.0,647.0
2020-11-01,-34.662,870.0,870.0
2020-12-01,-27.632,694.0,694.0
2021-01-01,0.0,0.0,0.0
2021-02-01,208.967,11013.0,11013.0
2021-03-01,0.0,0.0,0.0
2021-04-01,54.397,2864.0,2864.0
2021-05-01,0.0,0.0,0.0
2021-06-01,259.167,13659.0,13659.0
2021-07-01,66.121,3487.0,3487.0
2021-08-01,0.0,0.0,0.0
2021-09-01,24.189,1276.0,1276.0
2021-10-01,67.158,3540.0,3540.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.633,12.0,12.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,226.226,4219.0,4219.0
2022-05-01,253.687,4726.0,4726.0
2022-06-01,34.193,637.0,637.0
2022-07-01,356.547,6643.0,6643.0
2022-08-01,115.876,2159.0,2159.0
2022-09-01,121.545,2266.0,2266.0
2022-10-01,33.615,625.0,625.0
2022-11-01,0.0,0.0,0.0
2022-12-01,702.677,13098.0,13098.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,109.513,1890.0,1890.0
2023-06-01,108.486,1872.0,1872.0
2023-07-01,85.664,1480.0,1480.0
2023-08-01,95.337,1644.0,1644.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,3.749,59.0,59.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,72.889,1158.0,1158.0
2024-08-01,38.362,608.0,608.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
